20,10,6,12,114677.0
0
50,43,8,38,37,43
50,15,57,76,19,38
75,6,79,58,44,40
98,4,9,12,54,57
28,20,41,49,49,41
12,37,85,87,84,23
32,27,65,19,66,10
75,2,42,86,11,57
43,47,91,73,65,77
51,6,66,28,90,81
1
45,26,85,84,100,45
52,57,32,27,84,80
71,4,66,26,53,83
7,91,75,75,71,36
6,92,39,15,78,37
85,37,58,79,61,18
78,4,7,100,98,23
44,66,68,63,85,30
9,75,18,18,26,19
29,46,70,11,9,5
2
21,77,6,46,1,45
76,63,42,89,14,29
67,25,7,24,55,93
30,74,34,98,13,71
20,84,61,36,13,85
51,14,83,32,84,66
36,6,75,57,50,1
88,30,18,11,72,23
61,97,92,31,90,43
49,51,67,12,41,83
3
56,81,22,9,90,89
57,1,87,29,45,57
65,66,68,1,68,36
67,54,64,57,78,67
36,96,24,94,26,7
85,92,7,51,55,72
63,52,41,32,41,94
77,19,61,99,56,92
84,42,81,48,28,34
94,28,98,42,25,11
4
78,16,76,71,99,7
88,9,1,9,42,30
90,78,18,45,18,34
18,61,50,22,50,96
63,5,5,19,59,55
18,57,16,7,87,72
86,35,36,40,11,92
69,19,61,43,98,71
98,62,78,90,96,6
57,67,21,48,73,15
5
91,12,77,93,83,44
50,44,77,2,14,70
10,42,21,27,81,75
20,94,35,6,99,19
56,53,68,66,78,82
3,21,2,82,1,40
58,62,95,29,44,33
100,98,72,42,66,21
11,1,68,97,1,91
32,98,14,22,63,63
6
77,79,80,98,26,24
86,4,9,28,98,39
72,86,95,75,31,100
81,32,7,64,48,45
51,10,61,34,85,19
60,40,20,1,59,64
82,99,1,19,39,19
77,71,33,26,26,52
93,22,92,2,83,7
95,100,18,74,26,55
7
1,1,11,26,35,37
26,94,27,69,7,20
27,26,22,77,63,3
84,21,62,72,69,48
21,18,31,35,16,91
98,37,76,7,43,52
58,3,34,73,67,63
94,50,33,98,87,78
72,77,21,81,63,53
87,34,100,89,68,52
8
50,12,92,20,26,53
47,83,81,77,60,5
87,93,53,64,44,64
66,81,99,12,43,62
36,48,36,86,43,92
28,52,30,10,45,45
28,50,49,34,5,22
19,62,74,49,24,89
41,96,90,24,91,20
77,8,52,88,28,60
9
85,82,42,21,2,43
64,73,32,62,3,92
28,28,81,24,94,89
9,73,87,49,75,74
29,63,94,5,14,83
36,81,54,65,73,23
32,89,9,16,49,43
42,54,74,49,84,26
12,44,71,29,94,14
54,88,56,2,54,49
10
2,84,68,36,87,70
36,81,36,83,57,64
49,71,40,18,48,50
25,27,90,44,49,9
98,71,5,78,4,84
98,10,39,97,87,43
58,96,78,79,17,100
32,46,91,54,41,16
17,98,3,52,54,25
59,68,93,28,5,47
11
14,52,31,18,60,46
34,66,99,43,28,25
87,39,2,13,34,66
93,74,51,28,58,30
24,61,33,48,97,40
79,72,50,99,99,21
52,79,20,98,95,14
12,23,61,51,10,9
88,13,65,99,58,44
31,75,99,75,25,51
12
18,6,23,42,17,27
4,44,50,87,61,14
43,33,57,24,37,41
7,85,36,41,22,48
36,77,59,56,26,42
47,38,31,84,55,90
71,49,75,60,98,41
13,31,37,20,65,36
99,58,95,2,57,51
88,68,79,15,84,98
13
34,11,37,14,75,92
2,33,18,26,27,24
2,5,99,49,100,64
71,58,1,90,85,63
94,44,87,67,31,42
91,100,89,96,93,43
15,36,26,45,3,72
100,54,93,69,99,80
68,40,18,80,50,49
28,64,17,75,13,86
14
24,82,31,9,5,53
42,97,25,93,70,7
61,50,72,17,24,61
67,5,62,97,95,36
90,82,32,68,63,31
66,25,42,44,88,89
49,10,67,11,20,21
5,3,36,84,52,80
16,94,35,78,21,76
58,60,71,58,38,99
15
33,14,53,9,22,75
50,5,81,67,73,52
95,70,73,54,30,12
66,93,33,86,14,49
32,37,95,5,96,26
58,90,55,45,39,94
14,43,44,69,69,64
86,99,77,18,98,97
21,52,15,85,37,73
74,62,31,70,92,50
16
44,58,40,90,21,21
52,68,49,11,34,34
42,46,74,78,10,88
27,68,59,16,84,43
87,68,9,30,60,68
15,46,35,100,18,60
41,57,17,33,49,48
82,87,76,95,51,5
100,65,2,9,55,12
13,67,87,39,80,63
17
83,68,77,31,89,58
87,79,21,90,18,4
47,23,57,79,82,95
4,63,36,25,55,63
22,50,49,8,58,15
9,7,25,13,40,85
43,12,28,75,82,63
96,34,77,46,10,92
3,22,47,35,79,9
20,4,54,33,24,11
18
13,91,25,89,88,14
23,58,85,31,59,1
30,43,99,80,50,34
58,24,2,48,9,43
33,11,95,50,23,96
89,62,99,86,66,97
25,70,42,7,17,8
55,67,47,27,57,84
59,96,58,29,60,41
9,52,65,42,31,23
19
11,2,55,37,83,18
87,5,40,46,82,32
91,3,82,84,88,95
39,18,66,51,52,11
68,78,55,14,71,54
98,78,21,81,21,58
56,91,95,85,97,55
39,46,45,7,80,12
90,67,49,28,48,33
87,3,35,40,25,23
