20,5,3,17,54590.0
0
13,50,3
91,3,93
1,61,73
85,4,68
24,68,70
1
15,33,62
59,7,55
6,40,13
77,92,34
55,90,30
2
96,43,95
25,37,80
55,68,88
70,85,96
29,55,40
3
88,78,59
80,24,63
59,67,60
93,92,84
55,59,76
4
50,35,75
87,95,41
44,65,39
52,52,1
94,32,95
5
49,91,3
51,69,58
54,47,99
86,17,78
70,18,86
6
30,76,78
52,85,62
47,45,93
14,17,30
15,16,21
7
99,48,34
2,74,99
19,89,60
41,33,33
10,6,92
8
64,33,8
26,52,66
47,11,18
78,78,51
60,77,87
9
38,6,72
15,49,99
65,98,25
42,79,21
42,68,19
10
1,21,79
11,72,3
40,58,46
86,50,45
25,58,5
11
82,78,21
83,71,15
57,39,52
40,23,78
48,39,24
12
52,29,38
32,36,6
84,1,32
87,95,43
97,82,36
13
81,7,85
93,55,96
36,51,64
3,55,79
32,57,61
14
31,32,86
77,38,63
23,93,99
66,54,25
3,4,52
15
73,70,24
17,16,67
21,97,41
93,24,47
94,89,51
16
42,79,74
55,71,33
35,13,89
83,48,68
77,34,75
17
61,51,24
50,3,94
56,23,53
55,14,22
70,84,74
18
83,61,73
86,15,61
23,49,69
19,55,25
3,53,91
19
8,28,92
41,51,86
91,58,76
23,47,26
78,96,40
