20,2,6,25,28321.0
0
64,44,51,42,15,86
57,93,39,84,16,68
1
44,15,14,23,91,90
92,25,54,65,35,55
2
72,17,56,51,51,6
89,15,52,10,34,70
3
8,39,95,32,96,50
77,2,8,7,90,3
4
11,35,42,49,88,96
73,52,45,29,61,96
5
25,82,46,72,63,91
31,25,14,55,78,29
6
46,40,21,90,91,55
37,58,31,62,51,89
7
16,51,26,99,74,83
82,18,13,1,7,80
8
67,47,60,89,93,53
93,18,21,69,80,92
9
34,18,16,16,54,30
52,45,55,61,87,76
10
73,46,75,54,13,63
75,97,28,27,95,87
11
78,72,84,44,45,2
85,70,70,69,80,84
12
88,23,74,93,67,23
58,82,72,79,19,9
13
15,18,47,73,95,31
95,13,43,100,87,89
14
15,36,4,60,6,88
15,34,65,71,51,65
15
97,88,1,18,84,84
50,94,5,56,47,42
16
39,40,30,2,50,82
89,52,65,19,92,60
17
3,10,52,6,7,99
70,94,48,29,24,5
18
31,46,90,66,88,37
48,53,42,85,69,52
19
98,5,25,29,93,100
1,48,24,85,38,33
