20,10,3,14,104218.0
0
31,23,94
55,43,47
38,49,87
98,63,68
21,75,78
76,27,25
60,78,68
52,2,100
53,88,25
64,41,68
1
47,20,72
39,74,23
62,31,93
51,22,31
99,63,24
26,13,47
9,67,79
37,87,40
81,10,31
19,77,34
2
27,73,40
13,27,31
22,66,95
99,29,94
23,4,95
7,20,4
6,57,71
41,48,60
28,87,53
57,22,4
3
83,6,14
51,49,57
1,31,76
63,62,38
85,41,43
13,80,66
34,3,94
7,44,70
86,47,51
27,3,74
4
84,7,91
79,22,67
96,5,9
93,85,28
56,15,2
63,19,21
41,10,62
81,11,30
95,2,88
73,95,71
5
43,63,79
68,55,41
21,82,43
100,45,25
40,81,8
54,73,34
25,41,67
100,39,6
12,81,10
48,62,45
6
41,11,17
27,40,68
3,62,76
58,63,57
67,19,37
38,96,90
59,62,24
56,62,38
70,23,85
49,35,47
7
72,44,29
62,47,80
33,89,33
74,20,24
65,45,95
28,37,28
45,93,13
81,21,93
34,96,77
37,23,94
8
62,5,12
99,82,13
98,80,28
5,82,55
43,4,53
32,79,73
8,29,98
68,13,45
63,75,21
33,87,55
9
44,63,15
32,91,25
86,54,82
3,47,18
95,21,74
79,71,26
77,66,83
29,73,92
32,99,68
2,30,78
10
18,47,80
45,13,41
63,20,99
21,43,47
28,16,28
92,15,10
79,65,24
10,60,52
20,10,44
53,17,14
11
76,83,23
58,52,73
63,62,73
94,75,59
28,59,67
94,52,83
72,85,44
56,3,36
28,46,20
38,2,18
12
9,18,58
71,43,65
23,70,2
40,65,44
88,97,24
2,2,56
60,1,63
38,45,87
88,71,18
46,69,69
13
69,50,89
46,92,73
43,17,64
25,79,74
24,69,71
37,44,28
12,94,73
28,1,59
86,74,59
6,4,14
14
92,50,48
62,1,12
7,60,69
25,57,92
58,68,95
12,76,24
51,92,54
66,6,21
69,36,92
75,46,91
15
46,58,43
47,48,11
25,97,81
66,38,39
11,58,35
100,70,64
54,9,82
64,82,53
9,41,36
63,20,78
16
40,100,77
1,34,35
58,81,48
73,78,49
44,56,69
26,71,87
80,60,75
93,13,24
64,96,26
52,80,83
17
1,26,35
72,53,82
27,34,87
88,72,25
21,54,27
26,98,22
42,52,9
65,36,5
99,92,69
45,12,23
18
73,56,60
38,56,75
50,40,2
22,94,27
14,15,67
33,39,43
61,54,85
28,70,95
81,20,3
30,29,48
19
71,83,60
49,2,84
46,87,64
56,50,64
63,42,68
60,19,64
87,30,1
4,79,48
79,85,75
93,68,59
