20,5,3,9,52691.0
0
52,5,73
67,61,28
10,22,55
63,62,30
11,78,99
1
24,17,57
84,50,87
98,4,59
44,90,74
68,69,80
2
61,84,70
54,46,31
82,27,81
88,74,90
89,40,26
3
15,78,12
81,99,49
43,40,25
4,66,87
93,75,82
4
43,24,30
16,19,6
21,16,76
9,46,4
100,45,63
5
49,35,37
73,82,59
37,62,1
92,7,1
18,54,72
6
60,51,40
40,70,86
98,56,64
52,39,74
58,76,58
7
40,12,54
26,50,45
55,89,5
33,43,5
3,53,32
8
46,41,90
29,61,26
5,76,95
50,35,73
55,79,24
9
60,57,11
15,82,73
84,46,18
73,90,49
29,42,27
10
7,89,48
76,60,93
2,23,48
45,15,21
68,21,60
11
53,87,27
55,39,31
11,41,79
38,68,80
72,73,98
12
43,79,51
45,37,53
85,56,32
39,43,97
34,38,96
13
29,40,91
33,10,40
79,16,51
73,78,76
32,97,78
14
32,91,34
36,75,58
37,29,74
35,53,34
3,68,98
15
87,85,90
72,22,19
29,7,76
43,65,54
17,78,93
16
62,93,28
74,86,69
83,99,67
75,35,13
32,21,14
17
2,98,74
58,17,8
89,23,15
62,98,6
62,42,39
18
67,45,25
37,81,91
53,48,44
61,75,17
100,17,5
19
32,2,6
39,36,73
56,39,49
9,19,93
79,29,73
