20,5,3,5,47850.0
0
30,41,35
90,11,88
23,1,11
86,18,24
57,41,73
1
46,8,2
21,54,98
90,7,11
41,15,44
28,93,24
2
45,84,88
88,76,34
57,82,80
44,5,57
37,6,64
3
13,98,57
91,25,17
60,77,71
7,46,91
96,76,87
4
47,83,4
30,86,97
9,7,2
51,37,87
80,28,39
5
99,93,2
27,89,75
16,1,36
45,17,5
28,55,6
6
65,79,90
98,37,9
10,70,39
81,79,13
29,84,44
7
79,79,23
70,46,45
98,97,32
48,88,73
44,19,6
8
47,50,10
5,8,53
63,73,74
2,83,3
51,74,55
9
71,8,10
70,50,92
57,62,34
6,100,90
31,62,65
10
35,89,88
17,92,28
85,25,73
37,40,75
90,48,29
11
3,1,51
63,59,49
98,21,43
42,2,28
21,82,45
12
2,10,64
28,49,41
33,17,51
24,37,14
59,69,33
13
24,75,8
81,24,85
74,90,100
20,29,29
40,43,13
14
9,2,95
5,74,6
83,54,87
6,46,32
1,82,98
15
70,72,53
66,33,32
2,20,15
12,50,51
57,29,18
16
79,1,37
87,43,59
43,97,73
72,70,58
42,73,24
17
12,22,76
95,76,99
55,40,22
51,6,30
31,54,86
18
23,2,89
19,59,48
46,67,24
10,33,60
60,4,89
19
77,17,1
57,15,12
45,21,29
92,97,71
1,24,25
