20,5,2,29,50389.0
0
15,1
38,78
42,57
78,31
73,24
1
42,39
74,69
63,37
81,1
70,81
2
68,80
67,53
32,97
93,55
66,9
3
2,9
30,42
68,53
93,30
23,71
4
82,93
52,33
38,10
86,80
18,50
5
62,3
23,9
40,37
92,65
7,26
6
59,74
67,7
8,84
77,42
20,44
7
78,7
35,99
45,61
59,14
98,76
8
42,10
17,13
35,91
10,95
73,30
9
50,45
81,33
40,61
37,75
50,55
10
29,89
50,69
39,37
14,74
22,95
11
35,98
46,34
41,35
27,82
17,80
12
66,83
34,21
71,46
19,8
24,20
13
36,78
29,70
19,42
93,5
75,40
14
17,85
77,47
36,61
88,52
47,34
15
36,54
54,96
72,48
77,30
56,19
16
15,93
83,33
77,37
23,100
6,80
17
13,15
38,85
19,86
71,7
45,73
18
72,68
2,76
61,19
68,42
48,81
19
62,61
85,87
95,77
9,66
98,9
