50,2,2,20,112885.0
0
76,97
73,38
1
35,49
51,84
2
36,48
72,25
3
92,31
60,20
4
72,4
71,79
5
53,82
54,9
6
8,89
22,27
7
51,59
85,66
8
59,59
25,12
9
15,81
38,80
10
49,26
45,74
11
41,54
100,71
12
52,16
11,7
13
14,72
75,37
14
72,10
81,80
15
29,11
31,25
16
23,23
78,33
17
95,96
64,13
18
67,21
93,40
19
17,47
57,32
20
12,52
43,3
21
16,64
61,5
22
43,34
44,95
23
51,51
76,49
24
47,93
43,19
25
81,88
59,56
26
83,39
4,75
27
90,5
80,39
28
8,97
56,97
29
15,74
28,66
30
20,79
100,19
31
73,100
56,60
32
69,9
39,58
33
76,39
100,87
34
12,75
40,56
35
40,35
59,40
36
4,75
15,59
37
80,83
10,55
38
10,38
97,42
39
3,37
31,25
40
30,67
45,59
41
71,33
47,65
42
36,35
8,35
43
97,61
96,23
44
44,5
42,97
45
66,19
34,56
46
59,90
69,91
47
10,100
53,43
48
84,53
100,39
49
31,28
39,73
