20,10,3,2,103619.0
0
83,53,66
63,86,1
36,93,60
94,75,53
52,86,84
50,71,19
91,79,3
95,48,92
18,48,52
44,77,76
1
48,3,68
83,80,9
36,92,22
90,30,89
30,1,94
24,74,91
24,64,55
37,3,41
36,62,88
31,80,69
2
55,23,20
9,33,8
46,9,28
12,69,50
49,5,40
63,40,58
32,28,71
76,12,33
59,94,95
65,44,22
3
34,59,39
39,17,1
25,42,78
34,37,14
3,96,87
22,93,29
65,62,83
29,46,11
69,96,88
90,97,53
4
53,40,64
62,39,13
27,12,27
47,10,65
87,25,2
19,46,66
48,26,35
54,99,41
69,11,45
27,80,68
5
100,69,47
82,22,89
16,63,71
78,42,44
80,80,8
74,67,39
91,87,10
22,71,49
43,47,67
15,49,59
6
45,98,80
23,28,69
27,13,76
29,40,69
98,74,12
71,92,98
6,94,8
26,69,9
34,50,25
34,17,91
7
78,23,40
21,14,89
78,48,74
60,96,31
98,7,76
95,14,23
9,66,41
20,61,25
38,12,12
38,93,52
8
12,26,32
11,43,83
46,47,26
7,9,42
29,5,25
8,40,38
2,58,57
69,12,86
92,13,7
79,95,53
9
47,79,71
39,85,99
41,41,59
53,95,91
56,31,96
40,42,39
16,72,95
24,77,76
13,19,53
79,77,35
10
44,20,8
54,40,88
11,80,94
14,3,54
14,89,96
49,83,49
89,79,12
3,8,97
90,94,68
82,17,21
11
86,33,18
95,16,52
69,19,54
65,17,20
88,11,82
64,46,82
52,22,84
49,80,73
100,49,19
4,68,25
12
81,35,64
74,91,12
96,1,2
45,73,30
18,85,82
82,82,46
64,17,98
17,71,81
59,7,91
26,21,19
13
4,6,83
85,60,35
72,44,79
64,95,17
33,25,72
60,16,19
79,45,12
38,43,24
92,6,43
87,66,83
14
3,91,19
81,67,52
3,49,6
37,71,4
23,24,34
2,54,46
39,62,34
58,52,89
78,44,6
92,75,3
15
33,11,82
65,94,75
65,43,56
51,89,34
27,5,13
50,43,81
46,56,18
29,66,72
63,68,66
66,57,94
16
49,45,55
90,79,80
31,10,27
50,85,7
54,83,17
18,76,3
12,13,94
25,72,49
2,36,62
76,36,86
17
97,58,11
97,74,79
2,28,66
3,27,43
16,98,93
94,33,67
76,98,42
94,32,72
22,92,73
38,40,10
18
76,92,97
16,34,59
73,94,7
47,30,40
57,17,72
31,76,46
12,95,53
61,28,82
8,73,43
94,29,17
19
85,94,51
64,2,72
33,66,98
67,52,81
68,96,99
53,43,49
89,85,20
76,22,48
100,85,85
69,85,24
