20,10,6,27,114532.0
0
86,16,65,31,10,37
19,58,43,87,10,51
67,46,46,57,44,96
30,20,84,13,15,48
10,2,13,57,81,95
5,85,86,19,13,85
13,39,83,8,58,54
18,38,97,35,77,14
82,19,17,49,55,71
64,7,93,50,81,22
1
26,62,8,54,49,43
23,97,44,49,71,61
80,69,81,50,96,49
67,13,2,37,61,52
29,78,39,79,14,32
87,54,76,91,95,22
29,47,84,66,34,73
98,17,27,62,41,34
80,50,50,29,67,75
34,7,56,36,26,5
2
38,28,10,98,1,58
47,42,43,72,14,79
16,10,18,22,23,62
2,50,35,62,48,96
93,96,98,83,57,44
78,28,39,37,100,16
25,4,77,2,98,36
87,23,85,23,36,95
49,99,72,61,37,75
82,52,69,88,6,29
3
58,55,58,56,23,94
88,40,61,87,10,39
39,96,81,21,5,95
45,43,20,86,76,81
22,100,62,84,40,63
61,49,54,14,10,43
85,92,74,97,55,100
40,92,28,20,15,6
39,52,5,97,43,58
2,22,39,11,9,19
4
93,31,11,19,36,55
14,89,5,50,18,64
15,73,45,72,8,23
10,100,10,11,83,97
71,65,35,35,87,84
69,64,54,31,33,29
14,85,64,15,91,64
7,59,80,54,99,18
57,86,59,46,29,3
48,77,50,12,16,17
5
3,55,71,35,14,73
93,98,31,34,5,98
75,84,36,64,94,82
92,4,33,30,8,13
86,27,50,4,24,73
8,86,63,13,90,31
28,55,71,57,55,98
21,50,99,8,19,39
72,37,18,61,6,1
90,87,85,41,19,44
6
56,52,60,1,92,24
18,90,52,95,52,41
60,99,81,20,30,28
19,91,100,76,51,31
53,77,7,64,53,47
25,52,32,48,56,17
4,56,93,74,34,37
3,75,19,85,17,87
35,80,92,36,85,17
25,27,48,66,99,8
7
55,61,55,66,47,58
91,37,22,1,60,33
99,12,74,17,13,2
42,7,10,53,66,21
14,23,5,78,43,91
38,85,61,6,74,1
89,58,50,43,24,1
97,10,85,98,87,84
44,61,11,44,28,81
20,85,29,6,14,67
8
49,16,41,52,14,72
26,18,13,68,5,100
7,45,26,20,75,74
37,41,71,76,84,72
98,16,18,83,49,49
94,22,52,89,70,60
37,87,94,61,1,67
9,80,79,39,57,81
98,7,36,65,100,21
10,45,6,42,81,94
9
79,36,59,67,47,20
67,100,79,38,47,75
88,47,28,55,82,40
42,22,88,3,64,45
68,13,48,22,78,1
85,69,90,7,79,47
52,31,98,24,8,52
90,3,96,86,99,65
62,85,10,65,8,30
13,34,14,71,49,18
10
43,18,78,81,57,94
82,48,11,91,7,13
87,16,45,78,72,59
2,26,85,69,26,9
51,19,45,31,57,40
57,16,78,23,23,34
1,21,43,79,30,90
37,73,99,36,77,26
13,36,48,23,44,61
45,30,2,36,100,90
11
69,100,4,19,28,67
48,94,86,47,94,69
80,62,93,85,99,32
41,52,51,80,87,58
12,60,63,16,82,23
49,90,63,57,97,46
70,55,27,83,35,49
91,28,83,87,56,49
68,20,16,49,66,98
61,2,92,87,76,87
12
59,92,87,87,51,61
17,50,75,21,80,56
42,60,38,16,15,84
43,70,44,83,22,20
43,53,78,17,100,29
88,10,34,86,12,87
80,65,85,76,77,55
68,31,19,47,98,1
92,13,34,95,60,16
27,71,13,91,15,55
13
83,30,95,66,46,98
93,19,57,31,60,63
76,81,63,94,24,29
46,45,3,43,93,72
2,76,37,47,88,91
84,65,29,8,25,88
9,52,17,3,63,21
2,14,73,69,71,54
1,51,84,80,32,14
54,23,76,19,11,83
14
82,20,23,83,51,47
62,19,1,84,21,73
69,32,28,99,15,41
75,84,78,25,96,43
38,2,70,78,21,72
90,34,71,2,99,24
92,95,18,50,97,63
98,99,2,50,66,83
18,70,8,17,53,86
45,63,10,30,81,86
15
64,53,66,73,40,51
64,26,59,25,95,32
96,70,29,26,60,9
38,89,80,5,79,36
13,69,12,47,14,66
65,59,83,15,99,33
29,99,100,32,7,22
25,93,54,19,3,93
39,56,69,65,17,19
58,37,34,14,57,100
16
34,32,23,14,96,82
44,47,57,52,37,78
29,83,33,98,19,72
54,21,60,28,6,36
59,93,24,30,3,96
93,20,96,28,82,44
75,54,19,7,29,58
39,82,79,63,71,6
46,12,41,74,52,63
6,14,55,86,67,82
17
71,55,73,16,78,5
80,67,95,67,82,42
25,96,22,71,94,24
5,35,97,47,40,34
92,64,75,17,91,12
5,77,16,10,23,10
89,87,90,45,90,97
94,86,29,68,80,78
2,1,99,64,47,84
69,49,16,41,33,63
18
85,1,3,77,13,100
68,46,92,72,73,11
56,36,65,20,90,93
91,31,42,42,53,63
5,60,25,84,80,18
63,56,58,49,6,16
23,1,78,33,8,98
65,29,61,94,86,21
86,29,42,15,81,56
69,39,17,16,23,3
19
13,8,96,31,80,59
35,92,14,27,69,44
93,32,38,48,24,53
66,21,60,70,61,75
98,27,3,10,94,100
46,5,57,28,5,1
43,100,85,89,86,11
33,83,90,79,70,43
16,81,71,6,8,73
9,88,70,55,83,68
