50,10,2,0,617253.0
0
99,92
60,48
92,29
74,30
85,91
94,76
71,47
99,49
58,98
98,55
1
2,4
97,91
33,24
62,6
76,66
31,78
53,97
43,38
95,68
81,75
2
39,81
26,88
97,28
98,66
83,2
94,47
28,53
30,33
57,81
11,89
3
50,64
65,6
33,100
100,57
84,86
71,8
45,81
88,90
40,33
45,17
4
75,22
48,66
24,34
75,14
37,70
1,72
58,34
42,74
23,13
84,65
5
74,26
13,100
92,6
45,67
62,50
99,67
52,77
94,33
49,9
71,36
6
11,50
42,94
64,9
34,14
85,64
71,87
58,98
40,99
86,92
16,4
7
42,52
53,25
17,53
23,36
55,28
5,24
99,44
97,95
88,82
64,70
8
95,54
44,30
43,62
71,50
54,51
59,28
55,100
4,29
19,13
15,82
9
87,92
22,36
42,72
55,11
46,36
62,79
74,65
39,34
89,91
13,70
10
87,45
9,77
77,53
66,27
89,21
62,95
54,19
69,76
81,8
66,19
11
29,63
15,4
48,76
54,2
22,26
29,89
78,66
3,36
58,91
32,20
12
63,24
17,35
25,90
97,63
41,70
96,92
92,13
14,55
18,45
74,50
13
96,79
96,58
9,65
48,10
16,35
86,57
57,60
16,50
26,15
89,41
14
79,26
68,7
77,52
19,84
95,60
66,97
51,100
15,12
67,96
74,9
15
73,22
72,30
88,92
36,99
99,92
88,35
5,17
56,83
92,6
86,66
16
29,43
85,72
94,70
96,73
60,37
82,82
28,48
83,40
8,99
66,41
17
100,71
38,21
1,39
79,98
47,81
33,79
23,65
64,50
60,86
44,56
18
58,41
30,97
67,53
53,72
67,10
40,44
83,28
97,76
17,87
40,12
19
26,96
26,63
27,25
23,51
85,39
7,67
13,77
82,39
40,37
72,74
20
8,99
19,4
67,38
18,60
30,46
79,75
14,74
17,12
41,61
86,65
21
55,33
91,36
92,68
97,21
73,56
11,22
2,41
19,87
66,58
4,5
22
16,74
7,49
21,37
55,97
48,20
9,81
86,17
20,46
52,20
33,38
23
29,60
54,20
79,20
93,5
55,54
45,34
47,54
83,82
54,64
7,25
24
57,7
57,7
9,7
73,48
92,47
62,100
46,30
65,68
93,17
44,100
25
90,58
72,33
89,27
59,12
14,61
83,99
10,87
89,72
45,90
83,52
26
80,14
89,9
92,93
61,70
11,65
72,63
43,65
98,12
47,71
76,16
27
68,81
55,18
31,78
27,60
67,35
8,65
83,60
9,74
47,62
11,45
28
52,23
98,14
2,7
3,34
63,91
9,74
97,38
6,56
84,43
56,67
29
44,76
5,8
25,57
1,70
54,9
39,55
27,76
11,7
19,59
82,38
30
23,28
61,65
25,58
84,55
18,31
15,93
36,61
1,12
19,51
88,3
31
96,48
53,91
90,21
80,17
52,50
76,21
30,50
18,7
13,30
38,19
32
14,33
92,66
64,56
30,4
19,91
76,65
51,17
65,15
11,71
3,26
33
16,76
51,89
67,70
43,25
47,76
9,25
95,45
65,24
87,55
32,64
34
94,37
58,68
67,90
68,19
39,43
88,80
16,78
67,64
69,15
93,28
35
28,73
16,63
20,26
98,17
71,67
21,83
98,29
80,24
91,90
59,41
36
40,12
100,27
68,61
7,48
41,37
37,4
43,89
39,63
42,46
25,24
37
38,15
26,54
80,6
62,5
21,93
83,39
75,79
16,36
87,14
2,89
38
61,13
61,71
59,66
73,54
64,97
46,95
27,89
49,2
1,36
100,41
39
97,39
44,64
78,37
18,64
48,30
60,28
59,27
22,51
89,74
45,26
40
58,19
33,40
36,73
61,93
16,21
21,49
76,41
10,38
84,82
31,54
41
77,21
6,8
75,13
100,19
45,92
66,48
31,40
96,7
18,77
63,3
42
66,74
46,31
65,91
78,61
3,56
85,34
5,10
27,64
35,71
74,51
43
64,72
17,55
29,63
49,78
17,34
51,9
1,43
93,74
81,77
83,32
44
15,70
3,38
86,39
100,63
78,37
4,42
5,95
89,42
14,43
75,35
45
78,2
53,98
8,32
43,54
82,21
60,2
50,10
3,85
47,6
8,99
46
77,13
63,14
80,81
47,32
57,20
72,13
60,62
96,34
1,72
79,72
47
68,40
61,74
57,47
85,28
10,88
93,16
47,95
38,42
96,9
54,39
48
28,96
32,89
83,76
68,17
67,69
31,50
60,1
6,76
59,33
14,71
49
71,54
71,18
99,71
88,91
63,94
46,63
13,76
87,70
70,59
24,82
