20,5,3,15,52435.0
0
58,93,56
14,30,3
82,20,18
67,94,62
21,72,31
1
80,84,85
26,41,54
8,61,51
21,84,38
84,82,55
2
79,64,90
52,8,16
41,45,88
78,82,96
61,78,27
3
10,5,16
22,56,23
33,74,99
84,15,19
20,50,47
4
18,34,1
24,89,33
6,68,52
38,49,41
70,69,20
5
75,35,3
67,99,40
81,10,24
83,66,20
23,93,32
6
46,67,82
28,64,7
9,43,32
48,43,49
50,54,22
7
100,9,49
23,100,9
40,19,47
21,50,19
40,34,59
8
56,31,88
10,54,71
75,96,75
26,51,52
33,57,55
9
83,4,61
34,14,92
29,85,51
6,2,31
24,9,7
10
82,89,73
94,99,57
25,29,60
90,19,21
38,64,41
11
70,77,42
75,79,55
89,75,64
30,79,78
85,93,43
12
92,30,36
99,16,57
41,42,53
68,50,56
30,33,33
13
87,5,14
74,51,99
77,68,62
47,76,36
61,34,20
14
36,39,10
83,76,98
87,85,90
16,36,49
9,30,20
15
71,16,80
32,84,77
81,85,55
51,100,28
50,66,8
16
61,48,27
17,40,29
19,57,48
52,86,70
9,72,77
17
72,71,80
34,96,89
85,100,38
90,99,86
60,53,69
18
50,72,87
39,4,87
67,60,29
81,3,11
6,38,94
19
96,63,4
86,4,26
18,4,11
42,70,21
29,95,4
