20,5,6,3,56853.0
0
26,40,27,76,65,98
67,9,65,64,27,71
61,57,84,96,46,66
29,94,30,28,52,37
98,61,58,2,33,13
1
30,92,2,78,2,80
15,45,25,66,82,54
3,24,70,17,51,18
45,34,22,6,34,9
84,22,30,11,79,5
2
93,84,46,58,60,18
1,35,98,36,9,3
8,91,89,64,89,76
91,35,13,73,28,21
35,48,100,31,71,83
3
10,8,80,62,92,79
40,13,82,19,19,97
36,70,60,4,76,94
95,72,61,20,96,50
33,74,53,27,24,23
4
48,11,64,39,19,24
38,2,34,89,83,87
28,23,54,13,14,69
80,7,5,25,40,49
68,56,13,89,49,28
5
7,61,2,20,70,52
58,89,84,22,8,20
100,5,5,77,43,100
31,51,54,93,18,9
74,47,26,53,70,75
6
4,2,44,60,61,78
41,4,8,13,64,32
18,43,73,2,4,60
28,79,60,12,25,97
100,5,84,58,22,21
7
12,14,27,70,49,73
6,96,66,61,10,84
50,64,19,24,16,4
33,41,91,100,36,96
53,15,64,15,73,22
8
71,9,61,1,59,33
40,32,53,7,19,29
98,39,38,17,24,47
19,12,83,51,2,19
44,24,28,76,35,97
9
11,19,94,86,94,3
75,35,40,95,58,61
24,49,79,3,27,87
24,54,83,81,46,41
13,29,17,61,53,11
10
84,60,78,39,93,72
4,87,18,35,45,89
46,75,70,45,15,49
5,17,14,14,74,86
15,41,69,75,12,22
11
56,70,52,97,90,37
94,78,69,53,33,62
72,55,66,87,54,17
28,60,49,8,2,65
68,35,40,59,34,4
12
66,96,30,57,85,72
12,73,15,74,5,63
38,80,73,17,11,56
39,6,7,52,74,95
93,98,68,99,26,51
13
78,94,81,17,26,42
30,36,70,35,66,56
35,58,6,65,21,16
29,74,68,53,41,36
56,24,19,92,2,22
14
9,22,26,96,94,63
88,96,19,2,46,43
1,27,98,28,1,8
3,3,71,67,49,32
38,96,92,52,59,31
15
76,15,79,1,1,67
67,74,99,100,73,12
16,33,16,52,1,3
75,12,50,73,97,95
81,20,31,18,88,64
16
26,59,95,75,87,69
99,74,94,59,95,92
80,6,50,2,70,94
44,39,70,11,71,55
62,34,50,32,6,7
17
3,77,76,66,36,88
29,32,56,16,13,93
32,58,11,13,67,11
41,12,85,78,72,83
48,89,34,43,65,19
18
98,74,40,20,3,25
82,34,86,2,9,47
27,42,98,31,36,53
53,4,58,42,49,74
78,77,33,37,75,91
19
35,52,56,57,19,92
7,13,8,71,18,35
83,93,3,18,91,99
70,12,89,65,20,18
84,29,66,58,77,99
