20,10,3,10,100285.0
0
37,76,75
52,44,71
16,73,31
73,85,81
57,34,44
74,60,17
24,46,91
58,75,6
92,51,41
90,49,67
1
93,58,7
26,11,53
24,57,80
41,51,47
49,7,87
36,18,6
88,27,15
54,62,42
84,22,71
17,49,58
2
5,56,82
25,86,16
10,42,25
11,34,54
30,74,21
70,96,53
24,5,24
67,44,48
11,16,65
71,38,36
3
63,15,49
3,62,76
65,39,72
73,16,56
60,55,56
39,69,34
7,99,92
78,62,1
90,37,2
53,97,24
4
34,12,82
9,21,17
12,21,73
93,49,74
89,50,56
61,48,73
92,18,58
72,7,72
69,87,39
90,35,88
5
32,61,67
17,64,48
95,83,11
30,93,99
67,23,14
71,17,56
8,90,48
55,73,30
76,75,19
12,68,24
6
100,20,53
65,30,23
59,66,37
81,9,39
4,99,76
64,70,99
41,59,1
97,36,54
97,90,76
72,80,66
7
83,59,75
42,77,96
86,44,81
1,39,35
59,64,32
5,84,64
86,35,33
86,31,5
88,74,50
40,25,89
8
64,48,18
15,98,67
48,46,21
41,64,37
84,73,88
10,66,37
75,28,2
68,71,62
8,30,30
78,58,3
9
83,72,58
80,93,54
80,11,78
11,34,31
67,35,72
73,83,45
46,86,14
70,4,22
3,70,37
58,80,68
10
98,36,44
85,34,75
86,83,5
52,92,4
57,17,87
23,31,17
66,87,43
51,11,58
39,95,2
33,90,90
11
9,84,11
84,50,57
17,4,43
28,42,93
30,32,28
46,36,59
93,87,45
35,71,7
48,94,18
64,49,79
12
69,65,6
18,68,88
77,34,99
66,31,49
49,70,10
62,95,11
54,66,18
65,51,26
95,53,95
87,4,14
13
58,42,63
18,90,15
93,15,67
38,30,44
4,52,83
8,54,57
6,73,13
79,43,78
31,54,55
9,32,52
14
44,35,44
71,8,23
50,44,32
6,43,74
18,15,29
4,30,22
33,22,45
68,54,30
66,27,12
94,18,2
15
85,8,73
65,88,69
40,5,9
58,21,26
44,16,47
61,20,1
97,2,63
49,98,87
55,3,45
6,21,56
16
38,75,79
2,22,87
54,36,28
22,64,87
4,19,16
53,36,48
33,18,58
99,32,14
66,17,49
85,50,97
17
69,13,8
1,13,10
28,73,52
19,57,63
58,22,67
74,79,19
53,90,82
24,96,78
90,15,17
84,46,34
18
20,36,65
23,4,49
20,69,40
26,28,7
71,55,15
74,14,6
77,14,58
69,29,12
75,57,38
88,40,85
19
8,2,3
93,59,51
9,21,13
51,55,83
18,54,10
63,78,100
58,25,3
33,29,55
46,10,73
3,39,8
