50,2,2,13,118852.0
0
21,10
17,60
1
31,50
92,96
2
59,15
40,15
3
17,88
98,56
4
19,64
84,59
5
23,88
81,74
6
41,36
41,11
7
65,99
68,1
8
16,47
43,28
9
48,81
96,76
10
6,11
93,22
11
28,74
11,7
12
40,68
98,4
13
67,34
59,47
14
9,4
23,68
15
87,43
35,69
16
41,93
62,87
17
14,51
53,65
18
93,60
21,97
19
58,2
90,79
20
5,97
92,80
21
24,43
54,23
22
75,98
75,12
23
90,64
60,91
24
57,19
55,98
25
83,98
74,22
26
57,55
24,74
27
45,86
32,28
28
63,47
30,99
29
37,79
44,33
30
43,29
35,88
31
90,76
72,9
32
93,58
54,4
33
13,52
87,75
34
85,75
21,13
35
59,43
95,69
36
89,41
84,72
37
37,42
40,59
38
22,39
84,17
39
86,54
86,19
40
49,58
95,35
41
89,99
24,21
42
60,23
14,51
43
44,2
67,92
44
23,15
32,84
45
10,73
77,54
46
4,48
73,25
47
95,75
18,50
48
70,70
25,8
49
99,64
74,86
