10,10,2,7,26294.0
0
47,7
15,50
47,60
80,6
47,47
23,83
72,91
9,72
91,100
27,18
1
43,31
70,15
84,62
95,97
75,90
27,97
96,98
29,42
46,35
65,88
2
55,36
7,9
48,45
58,63
65,68
16,61
91,69
87,69
38,58
80,48
3
87,89
9,25
59,12
11,51
23,37
10,14
22,36
15,90
19,64
20,27
4
67,81
3,38
54,88
70,17
61,45
54,57
95,83
3,38
25,9
3,30
5
67,83
43,53
75,44
84,83
42,63
76,86
90,68
71,57
59,39
73,17
6
40,22
34,30
62,48
37,99
7,19
46,37
59,22
80,21
92,69
37,24
7
23,91
89,86
20,21
31,15
6,41
74,17
57,34
48,24
27,72
91,5
8
86,41
45,19
48,58
70,21
69,39
16,4
52,64
99,19
59,41
20,1
9
95,70
65,43
83,91
38,61
38,97
74,86
19,73
94,57
44,89
15,94
