20,10,2,4,95792.0
0
53,53
70,77
8,87
35,98
13,63
18,69
19,1
61,53
22,25
65,93
1
15,16
45,85
21,18
30,19
71,19
24,23
72,20
37,2
69,36
61,42
2
20,68
25,46
78,76
77,39
5,1
35,12
5,93
97,71
35,58
78,15
3
30,48
14,91
15,32
45,86
4,100
41,25
41,100
57,19
22,99
83,68
4
76,17
1,56
38,16
82,90
86,47
63,72
6,77
98,60
68,31
4,17
5
70,3
10,4
39,14
80,37
92,43
32,39
10,79
43,98
17,98
66,98
6
13,84
34,37
61,72
53,59
37,94
81,17
71,5
23,11
83,66
87,72
7
79,29
3,50
29,97
45,64
72,83
91,4
87,30
60,72
75,99
15,86
8
19,13
29,85
80,93
92,57
33,31
93,52
77,74
2,41
43,71
42,45
9
64,48
76,74
40,90
99,3
70,98
36,24
74,95
1,54
78,56
73,82
10
7,89
39,46
20,67
78,70
55,2
49,9
94,7
50,43
54,59
31,30
11
58,97
35,48
57,6
11,52
41,19
57,54
12,29
54,85
72,9
39,76
12
71,8
18,46
29,82
3,66
36,25
62,93
52,79
79,21
82,79
51,38
13
35,39
59,100
64,24
42,2
69,37
87,24
31,96
19,33
23,28
39,66
14
1,99
5,36
11,59
91,17
40,15
93,43
44,32
51,77
14,42
69,44
15
41,59
37,75
4,50
23,64
73,49
2,21
36,22
48,58
8,31
98,28
16
29,85
19,80
44,87
77,38
46,24
29,11
42,82
69,18
68,50
29,6
17
36,3
18,78
56,51
24,89
80,77
12,57
21,13
63,38
21,77
18,17
18
4,39
12,53
60,70
99,23
16,46
88,31
76,23
52,49
78,27
61,1
19
51,29
17,46
97,5
28,16
30,76
21,65
6,39
69,100
46,1
24,20
