50,2,2,2,110729.0
0
76,78
2,43
1
84,66
6,70
2
16,35
3,25
3
28,37
92,4
4
44,5
71,95
5
15,89
93,7
6
44,49
91,29
7
44,83
67,93
8
85,56
76,76
9
5,82
24,14
10
100,31
9,13
11
53,90
54,73
12
39,54
3,18
13
82,10
21,38
14
56,58
55,100
15
34,19
65,15
16
20,91
88,93
17
94,45
73,68
18
25,51
100,21
19
7,59
35,80
20
66,72
34,75
21
89,93
42,77
22
10,23
50,1
23
75,20
1,32
24
29,11
93,34
25
96,56
48,54
26
88,46
64,92
27
16,98
54,51
28
46,63
66,81
29
13,28
3,37
30
74,80
45,8
31
39,31
65,73
32
87,97
51,38
33
84,13
51,35
34
46,6
68,50
35
19,93
91,73
36
42,25
17,99
37
17,29
3,61
38
19,35
94,71
39
63,50
33,13
40
24,53
13,28
41
86,73
47,100
42
47,63
33,42
43
70,51
16,65
44
96,2
89,42
45
65,26
74,32
46
40,5
67,29
47
48,35
82,36
48
19,87
82,61
49
66,68
46,73
