10,10,3,1,27999.0
0
27,53,35
37,83,21
33,88,77
31,52,31
15,20,25
4,32,40
60,63,72
56,55,83
5,26,21
35,18,4
1
34,36,85
71,23,83
6,93,63
3,8,11
41,78,39
9,53,47
86,85,12
51,93,18
31,15,74
95,65,16
2
67,86,75
100,68,33
64,12,31
77,16,99
41,43,75
95,50,96
96,31,55
28,19,14
23,28,36
57,53,33
3
76,8,63
69,48,90
15,41,70
55,61,88
32,36,19
47,61,92
48,40,3
83,78,5
95,85,7
89,86,31
4
33,71,50
40,82,90
47,88,16
69,31,57
50,2,51
33,39,12
97,31,39
27,21,57
81,41,99
83,53,5
5
36,11,100
63,61,95
53,43,92
55,13,21
90,34,65
9,46,54
78,94,71
95,42,59
89,4,98
7,83,83
6
24,81,57
83,18,1
52,26,81
40,41,74
11,15,21
32,67,92
99,84,98
17,77,88
53,41,58
62,95,18
7
34,23,88
76,42,37
26,11,54
48,24,51
49,74,29
3,3,72
83,79,81
30,12,60
26,34,90
22,7,52
8
80,55,77
34,20,12
48,22,73
16,2,92
68,56,99
59,87,64
16,29,92
27,25,35
37,96,64
49,17,56
9
27,77,28
37,94,87
25,54,24
53,19,4
38,34,31
80,58,32
48,75,88
83,59,11
2,61,18
42,89,51
