20,5,2,13,53916.0
0
89,59
33,81
1,67
35,16
100,11
1
78,11
40,74
61,9
14,16
94,57
2
48,80
49,85
90,91
89,89
86,81
3
91,89
56,56
33,82
22,3
46,25
4
52,17
62,35
89,47
38,39
71,96
5
36,40
26,73
41,34
71,5
76,93
6
87,61
65,65
59,3
91,20
15,88
7
96,9
36,46
11,23
76,32
40,66
8
48,90
20,56
13,26
76,18
99,73
9
70,31
25,73
49,26
33,43
93,85
10
53,29
85,92
83,53
74,53
58,46
11
93,84
19,9
13,49
25,86
77,63
12
57,75
44,88
99,88
46,56
41,100
13
31,61
30,28
25,56
35,23
76,90
14
45,96
55,82
66,82
1,23
74,91
15
72,26
7,37
73,92
63,53
97,100
16
21,9
88,77
74,75
70,43
6,19
17
59,44
14,53
64,37
10,93
66,55
18
100,51
93,11
11,7
3,19
81,74
19
77,96
25,53
30,21
43,44
47,78
