10,5,6,8,19088.0
0
68,88,64,99,71,20
79,37,42,53,83,42
15,13,67,85,9,6
17,23,5,26,14,63
25,13,5,74,83,50
1
85,63,68,80,90,76
33,7,47,29,78,92
10,2,27,84,63,11
60,82,8,47,72,96
54,48,91,8,79,35
2
68,6,94,10,39,10
28,67,13,13,93,30
69,50,25,25,68,85
32,73,81,23,72,96
72,54,96,14,99,82
3
74,46,87,59,90,86
55,14,22,24,71,52
65,44,85,21,69,77
57,46,41,71,42,48
53,98,82,56,93,42
4
78,31,73,70,28,49
99,71,96,33,47,58
58,51,1,93,5,37
77,3,67,18,39,1
39,29,28,41,3,99
5
89,36,71,66,72,74
74,20,13,5,59,46
20,18,34,47,75,32
30,33,39,12,74,52
73,28,94,10,93,42
6
62,23,63,89,90,74
13,77,83,39,5,94
74,49,11,100,8,99
43,45,56,54,16,99
30,96,84,78,2,82
7
100,81,49,7,40,68
6,41,70,73,20,42
65,90,29,20,7,87
94,51,58,97,77,74
65,12,29,56,38,51
8
19,17,44,11,61,74
96,7,71,52,34,11
52,65,56,100,90,17
98,18,62,72,26,63
51,84,74,26,72,79
9
95,68,32,32,10,35
100,56,42,88,74,12
15,86,53,55,47,45
25,42,45,77,84,4
99,40,22,45,79,57
