50,2,6,22,144144.0
0
58,60,15,14,21,91
21,70,10,62,11,82
1
19,90,86,58,46,54
43,45,40,85,96,86
2
94,36,16,60,34,20
63,24,2,70,52,16
3
35,100,18,71,62,98
15,62,31,87,1,50
4
84,74,47,49,23,49
40,73,84,5,79,44
5
1,12,26,55,81,58
33,95,77,5,59,34
6
87,6,42,53,73,11
39,11,13,94,8,17
7
87,68,28,24,86,97
55,100,35,18,77,33
8
70,5,75,98,99,57
92,48,15,64,3,100
9
55,5,36,40,47,6
51,36,38,74,57,50
10
66,54,78,23,17,76
9,57,14,29,77,3
11
44,17,99,13,88,21
11,82,69,36,54,16
12
2,87,100,88,18,82
88,14,18,90,18,11
13
97,85,87,71,19,59
22,74,52,67,86,71
14
20,71,83,11,2,55
68,16,8,70,52,42
15
32,76,72,41,28,26
88,2,92,59,57,41
16
75,93,18,50,64,67
52,28,75,56,59,46
17
81,5,59,73,30,19
32,87,20,77,78,52
18
89,41,29,91,45,57
17,88,60,12,76,41
19
58,31,12,54,98,49
65,22,71,98,40,22
20
68,53,87,32,41,48
32,35,78,22,23,21
21
76,81,29,65,55,40
89,33,78,61,48,80
22
31,41,20,73,35,5
20,71,48,55,54,30
23
84,37,93,97,10,34
1,21,29,65,33,19
24
69,57,13,64,54,71
91,23,6,38,81,36
25
58,51,5,72,84,13
99,72,93,39,26,18
26
41,72,99,1,50,65
56,20,25,54,100,20
27
75,88,75,76,73,61
88,50,57,51,62,68
28
55,7,94,78,64,93
76,89,23,66,52,33
29
10,75,65,80,71,7
65,82,20,28,5,39
30
56,61,44,53,61,85
43,90,87,53,22,41
31
37,89,25,84,59,28
1,6,9,86,36,23
32
67,13,32,90,77,49
67,24,63,34,78,46
33
74,12,78,64,74,2
39,48,70,71,32,88
34
77,1,17,62,63,16
35,28,74,71,95,29
35
15,58,94,10,51,89
78,92,42,91,81,45
36
17,58,44,43,56,66
83,7,68,87,84,92
37
7,36,29,95,72,76
56,47,34,43,18,72
38
17,81,48,46,46,55
99,99,65,11,32,98
39
61,8,39,77,43,35
86,47,22,62,86,33
40
58,17,53,24,77,27
1,9,66,11,72,74
41
97,15,76,82,4,87
94,31,46,97,90,44
42
47,53,52,98,96,57
34,51,9,5,98,83
43
42,8,81,34,42,75
60,2,76,38,92,53
44
58,33,98,96,65,49
12,99,53,49,44,42
45
74,64,15,39,65,85
79,57,82,8,69,1
46
87,47,18,48,54,42
95,7,2,35,88,74
47
66,69,43,70,75,36
58,5,68,69,33,73
48
19,25,20,89,22,42
87,2,15,4,93,1
49
49,52,83,56,85,62
76,62,11,3,79,70
