50,5,3,15,302581.0
0
60,4,32
30,25,13
15,100,16
60,70,6
93,73,77
1
93,60,9
71,2,55
13,15,65
23,44,62
52,1,6
2
38,16,28
17,31,40
39,92,84
11,64,79
30,100,39
3
40,24,63
28,93,84
26,54,88
85,46,94
88,54,56
4
47,61,80
85,23,20
26,42,66
39,64,60
73,46,44
5
47,6,7
81,83,75
64,15,46
72,96,11
76,34,37
6
30,74,73
35,22,37
6,70,7
72,49,27
4,41,45
7
85,28,55
12,28,42
28,85,59
26,7,78
62,18,73
8
96,66,53
65,50,94
36,54,43
66,85,3
22,86,68
9
88,98,57
38,81,4
5,96,6
70,80,42
47,27,52
10
70,98,57
9,79,34
39,43,69
72,75,4
43,55,88
11
63,41,20
53,36,38
61,93,66
96,79,45
80,35,70
12
10,56,89
19,71,46
51,67,80
55,14,100
37,92,22
13
82,57,75
52,16,70
67,9,4
89,77,8
86,71,80
14
91,94,94
34,93,12
60,4,11
38,87,3
29,59,86
15
48,39,83
5,97,45
97,73,62
75,20,62
21,37,37
16
78,61,91
7,26,74
98,40,49
77,4,61
52,65,97
17
11,17,34
51,60,1
2,94,49
28,31,4
75,62,83
18
77,35,49
6,56,21
48,43,98
63,90,36
20,74,97
19
47,9,97
22,37,14
17,52,96
25,98,65
19,56,55
20
36,80,96
48,47,5
54,73,81
86,29,71
54,13,95
21
54,93,30
2,93,86
78,5,37
63,11,74
57,28,51
22
4,75,53
55,37,52
82,9,11
20,38,90
79,39,35
23
99,62,10
5,85,58
98,28,2
35,95,83
28,26,79
24
17,95,33
21,70,75
83,84,93
52,31,88
84,54,38
25
3,80,41
48,8,8
24,20,7
80,76,15
2,33,4
26
94,70,73
27,34,99
4,46,5
35,49,14
57,86,76
27
86,27,85
31,46,7
54,31,59
52,44,9
64,26,23
28
63,68,79
23,52,19
33,89,27
9,40,88
2,7,51
29
12,50,90
54,5,33
53,47,7
3,49,67
60,41,42
30
4,3,1
45,8,44
27,22,57
82,26,27
97,36,20
31
72,91,53
64,80,77
21,56,3
77,64,79
46,32,23
32
66,27,74
83,32,99
35,98,40
47,11,60
84,70,67
33
45,74,38
23,21,3
74,69,43
30,3,5
74,24,6
34
21,38,88
100,53,29
82,52,82
99,82,11
65,44,51
35
48,2,39
62,94,39
94,2,16
43,97,13
31,10,61
36
26,85,36
16,7,74
62,5,86
48,100,44
27,30,31
37
24,15,93
39,75,66
6,3,62
91,69,3
32,8,61
38
93,4,43
19,78,40
70,56,99
66,97,42
21,57,56
39
50,69,83
45,25,100
3,17,48
33,66,79
77,31,98
40
52,92,70
95,25,92
25,89,56
66,52,62
3,8,26
41
41,12,5
56,13,82
53,29,90
35,14,34
29,11,100
42
69,90,16
84,32,67
61,42,54
8,34,32
30,91,69
43
62,17,48
40,66,96
49,27,75
71,39,98
14,71,24
44
44,87,29
61,45,28
44,50,98
26,9,79
94,43,36
45
43,41,70
44,56,90
81,15,19
34,97,68
2,38,85
46
99,91,4
39,18,86
31,56,57
9,79,54
83,14,97
47
94,63,56
89,57,99
38,86,66
32,8,43
25,96,69
48
32,65,5
46,55,47
38,92,29
37,65,52
94,68,42
49
39,5,87
58,58,47
96,20,39
37,97,71
13,30,85
