20,5,6,12,62039.0
0
7,73,22,46,79,18
43,17,46,78,43,89
91,95,7,82,73,82
14,62,59,82,50,57
28,13,13,50,32,24
1
23,54,1,72,41,78
84,71,89,17,15,71
34,12,91,27,90,92
19,11,26,96,19,89
8,95,41,47,18,63
2
70,63,11,47,5,58
9,60,75,27,20,50
87,79,61,21,83,56
55,98,38,64,82,37
2,23,4,89,99,100
3
6,19,62,11,55,51
5,9,50,13,38,71
42,54,87,35,10,27
68,96,93,29,59,20
53,44,30,16,25,72
4
41,82,49,71,57,84
55,61,78,49,50,27
65,44,78,51,72,79
60,14,92,59,86,68
18,91,82,34,63,18
5
82,98,2,70,67,74
14,94,30,48,89,39
60,91,27,71,33,87
93,49,26,81,78,97
8,2,85,49,61,1
6
5,7,41,22,92,37
25,49,82,82,95,95
62,21,53,59,11,46
67,75,76,89,38,66
93,85,46,58,66,72
7
7,87,52,96,54,97
5,32,16,77,34,83
49,82,40,92,34,72
99,39,89,69,56,55
13,45,33,12,48,79
8
16,11,98,60,91,95
69,48,19,80,24,30
45,88,92,37,55,4
54,97,11,85,22,64
3,56,98,70,69,82
9
68,27,47,19,14,68
19,49,33,3,62,69
12,23,37,15,52,26
32,62,57,55,47,2
88,51,59,12,67,27
10
18,99,99,93,39,16
33,36,97,93,51,20
13,80,56,39,83,73
91,48,32,90,53,81
25,81,66,87,90,78
11
46,79,70,28,41,97
60,93,62,98,67,37
24,56,61,39,39,40
55,85,45,35,12,77
14,6,72,6,99,78
12
80,27,29,2,45,20
75,38,36,24,90,86
83,41,42,85,87,49
43,92,26,53,22,30
43,90,96,100,6,19
13
99,79,15,16,86,15
61,33,85,89,87,4
38,8,15,81,60,5
42,22,47,24,9,55
21,44,24,17,54,24
14
67,99,5,85,98,35
35,96,26,39,89,50
98,29,24,39,46,43
8,73,69,42,97,88
96,45,16,100,59,87
15
33,50,62,97,76,92
31,4,82,55,80,14
33,80,49,50,96,95
94,42,41,64,20,47
13,87,72,96,91,54
16
9,26,72,61,56,49
65,78,85,81,50,3
56,83,73,86,54,70
58,92,17,81,75,27
64,84,84,2,25,12
17
19,54,21,88,52,6
82,15,51,10,86,28
40,4,23,63,12,34
80,74,71,32,43,73
11,21,46,84,7,17
18
94,43,60,98,92,89
46,18,41,82,8,45
95,64,45,24,79,79
98,75,94,51,89,85
68,23,38,42,66,45
19
96,61,54,7,57,76
61,69,28,18,77,39
19,75,32,38,54,91
20,89,33,50,19,64
47,50,96,87,73,45
