20,10,2,7,106835.0
0
99,59
53,38
6,78
79,93
88,49
68,31
25,37
100,35
3,3
79,92
1
47,20
21,37
18,87
49,88
92,47
26,100
59,80
26,89
24,17
12,75
2
10,98
34,32
80,91
2,59
3,47
89,37
62,86
32,54
7,98
15,43
3
64,82
76,15
11,43
5,96
90,13
6,9
51,91
20,54
2,4
65,5
4
18,52
45,72
74,92
27,86
34,60
44,77
59,72
27,29
41,37
65,65
5
92,27
46,63
12,77
24,14
37,74
52,61
73,12
33,50
32,91
65,53
6
82,50
37,87
31,20
3,27
12,64
89,18
85,53
55,47
19,100
67,19
7
40,51
69,43
34,76
22,93
64,86
17,38
1,6
5,89
95,87
85,19
8
3,70
51,86
7,12
39,86
96,49
3,41
12,76
4,72
99,44
36,27
9
19,64
15,52
84,26
94,8
83,90
93,26
31,41
54,84
28,49
77,92
10
98,26
2,12
8,8
93,5
76,7
68,77
76,31
9,71
57,67
15,94
11
1,40
69,6
23,68
83,30
43,90
36,9
43,70
77,97
24,80
88,7
12
80,95
30,7
34,91
29,82
57,54
55,12
32,99
54,51
22,69
83,4
13
66,11
18,18
87,82
55,67
9,45
98,74
39,100
59,90
33,99
59,1
14
45,92
29,10
12,5
45,88
71,28
87,100
95,32
2,79
56,64
26,78
15
58,80
65,38
18,13
72,75
16,96
40,18
86,55
78,30
61,53
94,46
16
83,4
97,94
14,52
63,55
62,89
13,66
64,62
51,17
85,68
70,28
17
53,31
56,70
68,86
86,46
4,12
94,84
51,100
82,21
59,52
23,76
18
21,24
55,56
56,57
66,89
66,2
73,90
89,25
58,83
51,11
51,42
19
22,24
71,83
78,87
92,69
78,1
60,38
75,75
31,41
73,69
14,18
