10,10,3,26,29697.0
0
76,60,58
23,44,85
18,83,4
21,41,50
38,2,51
21,17,80
73,5,12
63,82,86
26,29,72
66,88,69
1
2,20,86
35,14,15
83,43,86
79,84,45
76,7,97
35,99,46
50,34,83
42,5,2
92,29,7
53,3,83
2
59,38,89
54,82,79
21,23,64
27,29,49
25,72,26
44,100,97
22,52,91
42,56,50
6,91,69
62,80,56
3
76,95,53
34,79,11
29,61,16
9,76,10
80,59,87
68,34,10
25,88,81
55,2,48
47,38,66
22,81,21
4
89,62,69
29,61,66
68,34,27
58,36,2
43,44,17
8,32,98
48,64,60
68,67,7
91,9,28
70,6,74
5
50,98,25
18,11,24
59,90,77
93,71,29
55,77,57
97,76,57
23,5,23
92,62,15
59,56,47
97,56,8
6
53,93,38
65,61,22
47,100,16
51,96,7
46,89,77
20,27,100
47,86,37
75,71,75
41,29,29
61,44,77
7
93,68,85
39,7,52
73,19,72
78,38,51
62,71,33
20,81,60
2,55,36
57,7,63
76,63,74
76,14,15
8
21,62,35
50,70,76
81,53,73
52,83,67
66,85,21
52,15,11
64,56,8
74,60,44
91,81,58
45,40,1
9
46,60,82
59,37,66
83,31,22
68,69,44
96,61,6
92,80,41
84,74,65
25,82,27
48,14,66
97,100,60
