50,5,3,11,306119.0
0
6,51,100
14,35,20
53,89,12
11,11,35
23,35,1
1
78,81,40
55,5,53
16,60,70
71,21,15
52,32,38
2
48,31,35
71,60,4
3,83,99
97,19,89
78,51,88
3
63,82,8
48,76,87
7,54,69
4,35,26
11,45,42
4
76,8,76
12,36,21
2,52,91
25,82,61
43,54,53
5
92,10,66
30,29,88
76,54,8
60,13,58
78,68,50
6
85,87,63
29,78,72
23,84,83
84,20,32
26,23,41
7
12,77,79
49,19,28
40,72,56
63,66,74
79,92,87
8
42,61,10
42,11,26
45,96,88
87,43,97
60,28,6
9
38,29,79
58,29,41
45,35,89
91,4,83
69,97,17
10
58,52,20
28,96,68
36,29,26
77,80,25
31,75,70
11
63,26,38
67,48,77
2,87,64
82,29,84
40,38,5
12
94,19,49
33,2,68
1,39,16
39,37,97
79,36,7
13
15,34,73
62,82,48
93,55,81
86,13,45
48,14,10
14
98,27,22
68,3,13
87,48,99
89,98,89
61,95,95
15
56,40,80
2,11,38
76,33,23
81,98,18
3,17,70
16
39,71,42
57,36,63
43,31,41
53,4,77
37,85,86
17
16,76,58
59,47,1
33,87,45
16,83,50
6,34,86
18
75,86,7
62,29,84
50,66,100
37,87,39
17,74,60
19
5,1,62
86,40,69
35,100,66
57,37,52
23,58,8
20
69,13,100
59,77,77
84,64,45
30,97,38
22,93,93
21
63,97,97
15,52,43
7,68,87
52,36,83
33,15,91
22
95,32,41
61,61,47
2,66,84
35,14,93
56,17,52
23
88,100,49
93,80,45
39,43,50
67,72,71
7,50,57
24
9,2,87
59,73,3
80,91,34
31,19,71
77,88,74
25
1,4,88
27,99,84
38,86,29
56,93,23
74,49,96
26
61,19,61
3,52,77
50,12,78
19,17,33
5,39,47
27
56,27,81
24,75,89
57,94,29
15,3,68
83,25,72
28
53,88,66
64,2,98
18,91,87
99,72,28
67,9,100
29
69,64,75
72,17,24
67,8,22
20,66,10
52,76,48
30
62,3,38
80,16,47
96,76,23
47,12,30
38,76,44
31
71,80,70
7,62,67
96,100,46
68,42,26
91,36,70
32
84,52,14
84,12,36
40,8,88
18,43,54
77,73,53
33
10,62,43
3,100,94
3,60,21
79,93,100
37,9,15
34
56,31,38
83,15,50
80,1,3
34,51,45
21,100,23
35
94,67,26
46,56,10
73,75,37
31,40,59
29,78,32
36
67,82,30
73,85,15
64,66,16
42,36,20
31,20,18
37
53,17,33
75,82,1
69,66,89
69,36,98
99,44,43
38
28,16,34
99,70,53
4,14,22
68,46,66
39,63,53
39
2,27,40
91,36,72
49,100,63
61,43,19
50,5,36
40
41,26,35
20,62,44
90,22,72
64,59,18
55,81,80
41
79,91,46
79,6,50
77,12,54
33,21,63
57,38,71
42
46,13,11
72,7,84
28,75,24
95,62,11
56,87,7
43
50,17,78
8,59,33
84,48,4
65,70,73
8,21,52
44
45,49,7
85,8,6
56,84,11
39,42,9
25,44,75
45
1,1,81
95,3,81
78,53,11
87,90,10
3,7,73
46
74,48,91
42,74,97
78,24,39
82,70,56
47,52,2
47
52,77,2
1,49,11
94,6,52
88,36,91
50,19,78
48
17,66,9
42,82,67
98,72,87
21,47,27
47,40,37
49
3,4,4
95,74,90
99,81,9
94,14,42
51,11,63
