50,5,3,23,316798.0
0
86,93,34
42,92,26
33,87,54
13,51,53
6,76,34
1
6,34,83
89,87,55
81,10,52
35,30,49
57,41,31
2
24,100,99
8,60,40
69,61,20
16,7,32
76,35,93
3
52,19,84
34,81,39
62,81,80
95,86,95
61,18,11
4
28,66,29
45,56,69
96,61,88
53,80,30
98,48,55
5
96,97,5
56,49,98
29,84,97
19,17,40
49,36,16
6
26,64,32
92,51,18
81,33,57
1,79,100
45,53,62
7
91,39,52
12,51,63
46,18,100
54,55,38
65,37,60
8
17,91,9
71,30,41
46,35,23
65,92,23
24,8,55
9
64,88,96
65,8,91
53,87,56
31,66,64
76,52,16
10
98,66,26
25,49,60
82,56,71
77,62,69
37,51,82
11
13,7,20
80,88,94
34,57,58
99,24,9
83,89,74
12
3,37,62
64,11,42
1,74,9
14,78,79
21,64,63
13
21,73,73
23,30,100
69,19,42
65,56,79
88,59,54
14
3,23,72
87,14,44
17,94,17
32,11,91
66,68,21
15
37,16,35
23,87,92
62,3,29
58,78,27
78,100,41
16
45,4,68
3,41,26
2,61,31
74,29,31
36,57,80
17
98,37,83
8,30,35
14,83,46
30,75,42
75,98,43
18
88,49,13
80,42,51
65,80,85
84,72,56
85,44,91
19
56,93,11
78,23,76
22,26,57
27,68,86
69,100,9
20
6,39,18
83,33,44
57,93,55
48,4,24
30,4,85
21
1,44,63
53,59,74
90,41,43
67,22,40
18,17,84
22
32,86,73
27,95,87
32,80,99
36,78,26
72,60,18
23
86,47,100
93,58,13
38,73,38
28,72,55
60,100,63
24
19,44,84
45,86,49
19,89,21
77,3,58
75,11,73
25
58,51,85
60,90,25
39,98,12
24,24,17
12,49,2
26
57,35,81
13,83,68
85,16,53
45,39,50
32,99,93
27
18,57,15
95,74,65
24,56,96
20,97,97
70,2,73
28
100,76,13
38,54,99
37,73,21
81,17,68
48,24,68
29
39,55,46
69,65,25
42,72,23
8,8,63
87,68,19
30
95,52,86
81,51,13
13,75,49
27,81,62
59,59,78
31
91,78,68
97,70,30
73,69,63
19,7,14
96,84,7
32
68,5,20
8,21,16
88,34,78
7,96,13
56,74,56
33
77,60,31
5,31,94
19,62,48
11,83,6
58,69,28
34
88,73,98
29,40,53
54,2,41
70,86,85
70,57,10
35
41,93,57
92,80,26
29,7,89
53,23,16
26,2,92
36
22,7,76
17,94,97
44,5,76
17,27,62
43,60,46
37
67,55,86
14,20,33
74,84,5
86,36,3
78,52,46
38
20,94,51
96,14,28
76,93,30
57,55,63
73,69,28
39
17,97,39
52,99,75
41,77,54
25,98,90
56,42,61
40
93,54,35
69,32,45
56,63,32
24,16,25
77,26,94
41
22,38,29
30,30,92
75,31,27
62,5,16
97,28,58
42
94,87,82
10,68,15
54,69,70
3,48,87
52,66,66
43
73,1,32
5,18,58
42,96,16
6,75,24
10,84,92
44
35,40,12
67,53,95
85,80,12
85,39,90
65,64,86
45
88,4,46
21,89,40
54,73,59
89,13,17
95,2,94
46
71,69,46
92,36,99
57,37,53
76,84,85
46,37,36
47
65,4,19
74,57,86
71,80,32
53,18,70
29,37,81
48
59,69,38
58,68,21
56,37,49
66,48,5
33,66,90
49
68,48,37
81,61,16
90,53,20
55,36,49
6,39,6
