20,5,2,2,52343.0
0
71,83
78,98
77,96
94,87
87,98
1
59,12
67,38
19,69
47,75
50,82
2
73,32
19,43
73,14
38,3
99,65
3
40,73
80,25
23,25
14,24
100,29
4
38,100
19,100
56,52
73,72
8,53
5
80,90
3,72
61,20
51,82
16,59
6
98,54
4,83
57,23
96,28
40,72
7
93,30
67,78
29,42
86,85
78,47
8
84,32
67,18
85,72
97,3
37,1
9
45,53
85,16
19,89
73,79
56,44
10
4,71
19,52
76,98
46,70
87,19
11
56,85
35,12
71,49
74,49
45,53
12
81,10
28,2
72,62
55,13
87,88
13
19,99
25,68
41,74
44,97
16,33
14
25,100
35,52
70,20
31,76
99,40
15
66,35
81,6
4,22
62,97
29,1
16
1,86
66,56
77,51
50,9
8,15
17
98,50
65,26
10,11
86,25
79,43
18
4,7
9,49
68,8
79,83
36,11
19
38,81
78,10
95,42
7,59
53,100
