50,5,6,14,333980.0
0
74,13,80,3,27,68
76,31,43,77,30,6
14,36,84,12,58,17
51,5,68,9,35,77
50,61,7,97,17,54
1
83,58,5,71,3,52
7,89,25,20,17,15
95,46,25,26,10,79
82,98,34,55,34,85
50,56,26,40,24,38
2
56,66,80,68,85,49
97,47,46,77,97,37
9,36,17,23,57,96
40,13,90,34,49,47
26,2,100,1,89,57
3
4,75,98,67,51,50
18,96,63,22,6,42
45,83,96,8,71,89
86,87,90,13,12,25
62,62,71,12,87,1
4
74,52,100,62,76,31
6,61,71,12,64,15
76,40,25,40,67,6
71,100,84,56,47,70
34,52,83,31,5,21
5
67,65,65,48,77,2
20,88,71,65,24,95
26,8,10,47,87,32
57,76,24,54,48,71
12,2,23,66,17,56
6
38,17,11,41,62,54
74,71,47,24,62,2
85,16,62,60,58,87
22,22,73,91,18,11
40,8,92,63,14,93
7
28,4,41,54,20,90
33,36,88,33,3,87
88,92,4,29,96,39
63,49,65,91,54,86
65,34,51,53,70,37
8
36,2,91,33,34,79
2,17,92,95,19,71
31,4,87,43,8,16
43,55,3,69,57,58
44,33,21,86,93,15
9
66,56,84,33,75,26
97,65,83,87,32,52
22,35,66,47,34,30
67,74,70,82,22,22
14,98,95,72,10,30
10
1,33,66,37,35,21
32,90,42,35,26,66
46,94,57,14,51,77
75,65,5,74,55,32
94,66,11,72,37,16
11
87,36,81,66,81,50
36,14,11,78,34,81
28,9,88,93,89,24
92,15,55,92,1,3
28,92,14,6,100,43
12
22,4,41,94,91,14
80,100,87,44,80,94
20,74,24,68,13,26
84,78,32,9,37,73
57,43,17,59,3,52
13
11,37,56,36,26,82
22,86,79,20,25,36
89,72,85,70,91,82
32,20,61,98,95,38
87,78,17,99,91,84
14
100,44,7,81,11,77
50,93,3,57,47,56
70,9,67,3,91,81
61,80,1,21,20,78
10,6,79,52,75,98
15
61,87,15,81,52,67
41,58,85,11,4,3
49,80,7,6,27,80
79,29,3,91,19,59
5,17,52,18,35,27
16
96,91,74,16,18,8
65,41,64,22,22,8
8,18,46,37,86,98
25,6,4,46,23,86
56,33,17,63,77,63
17
26,50,24,68,36,95
62,61,28,75,23,55
42,2,35,40,58,66
18,1,33,33,61,35
5,64,77,86,94,100
18
60,99,83,17,91,68
53,77,39,48,45,57
34,86,63,75,91,23
87,87,5,2,28,86
87,75,54,74,48,41
19
79,96,11,98,2,19
75,69,58,13,17,43
12,66,91,20,21,30
63,17,85,47,92,60
55,68,92,34,10,39
20
95,1,91,10,52,33
67,67,65,21,43,37
63,69,36,86,74,78
61,90,56,43,91,71
81,20,48,52,99,18
21
97,45,49,54,69,27
52,62,89,82,38,56
73,45,26,49,60,75
38,83,24,20,60,74
51,63,59,69,19,3
22
37,90,91,2,75,7
80,62,14,95,39,69
46,36,25,80,83,62
91,85,88,76,97,9
49,62,78,52,51,39
23
39,95,37,42,30,8
76,27,10,65,98,44
49,90,61,13,34,45
79,1,56,68,87,99
99,16,44,55,23,46
24
100,53,100,80,89,55
14,98,13,30,69,23
2,25,22,16,1,25
40,41,43,29,13,22
17,79,23,8,50,68
25
49,49,10,4,63,28
15,32,57,57,24,94
9,81,87,40,30,68
78,87,92,48,48,36
20,49,47,30,89,77
26
31,90,50,2,21,85
84,1,69,21,33,64
73,53,55,92,73,5
60,62,57,69,80,11
38,2,14,41,60,71
27
35,31,41,59,15,77
17,37,4,39,31,18
94,75,75,45,92,64
76,26,22,12,81,7
87,65,27,94,6,44
28
14,86,51,85,87,53
74,23,87,41,72,11
8,89,53,71,86,93
97,23,41,54,41,32
60,54,79,14,80,78
29
78,76,50,23,62,37
97,5,12,12,37,10
56,44,38,78,63,6
24,52,45,4,27,95
98,60,91,28,30,73
30
58,66,13,67,65,41
94,12,63,82,37,52
97,70,37,91,51,76
65,20,7,96,23,68
89,92,24,69,57,60
31
91,91,1,35,3,99
1,42,69,43,54,95
54,70,84,34,18,12
31,3,60,72,99,24
91,68,3,41,71,20
32
92,32,25,40,42,48
14,61,19,26,86,48
2,45,89,63,91,56
84,53,74,35,81,40
10,18,34,74,27,21
33
78,30,90,53,94,24
68,51,6,55,17,82
57,80,55,12,15,41
96,98,95,24,26,36
34,47,98,15,7,33
34
44,80,12,54,9,15
41,67,30,3,88,50
100,37,5,4,60,90
19,53,43,93,88,65
100,24,84,37,92,43
35
45,74,99,26,46,76
72,92,23,42,40,81
87,44,58,20,16,25
36,92,3,78,85,11
22,37,73,31,60,56
36
28,50,65,87,66,13
41,67,17,9,61,99
23,25,20,26,91,11
80,19,64,92,81,49
16,8,4,67,61,62
37
98,69,35,32,63,75
8,34,85,40,63,48
81,35,20,94,19,72
1,38,47,10,47,34
27,2,60,28,7,54
38
48,22,54,8,17,59
74,34,42,51,49,55
84,81,6,40,92,22
20,74,71,53,34,56
47,87,11,21,36,45
39
58,39,4,74,10,51
63,75,86,41,67,52
94,73,77,41,91,89
18,48,88,84,58,68
98,72,48,92,59,95
40
64,26,91,70,97,90
49,21,51,71,91,28
17,45,63,5,53,7
33,84,97,97,31,86
29,1,58,99,43,61
41
75,76,73,94,38,16
85,21,61,62,48,18
47,72,58,46,52,92
56,40,10,34,75,54
86,42,5,83,12,21
42
98,18,41,23,79,55
76,20,99,91,98,34
75,68,72,65,47,50
48,92,25,58,36,97
57,6,22,4,39,63
43
69,23,16,30,85,94
80,70,51,44,55,93
31,92,67,50,50,22
61,59,17,83,22,41
28,54,60,20,51,94
44
83,35,44,25,72,47
98,85,90,62,52,100
41,43,71,50,63,91
43,63,99,100,90,67
25,31,61,2,58,26
45
46,62,44,6,99,69
11,77,84,54,54,93
74,13,76,2,84,41
39,4,84,16,75,91
79,9,74,44,65,61
46
29,87,33,90,51,60
60,88,88,39,66,12
85,33,45,73,56,46
29,9,12,15,53,63
7,18,91,32,85,27
47
74,40,56,68,69,17
46,98,37,98,16,79
59,14,61,43,38,39
18,35,5,55,36,35
1,8,16,92,4,52
48
25,95,42,5,51,27
23,43,28,86,24,76
96,32,25,23,65,66
45,32,7,66,2,22
40,80,79,92,91,30
49
55,89,76,63,18,77
70,69,9,57,51,51
33,34,3,29,8,82
26,57,88,3,15,77
63,93,90,53,57,1
