50,2,3,0,123551.0
0
52,49,2
67,86,16
1
55,99,88
15,12,44
2
82,47,81
49,56,12
3
30,83,37
3,91,36
4
57,85,84
46,6,6
5
6,40,43
71,39,5
6
83,71,76
18,17,81
7
62,3,52
74,80,88
8
5,84,50
40,78,40
9
80,31,43
56,84,45
10
95,90,84
65,6,87
11
29,84,51
28,72,28
12
52,38,63
18,22,39
13
47,42,99
66,96,13
14
63,5,68
94,29,31
15
45,9,98
99,38,83
16
86,24,34
35,83,82
17
79,81,91
53,52,90
18
32,86,78
5,99,6
19
94,5,34
46,28,76
20
91,71,3
35,90,93
21
71,98,70
95,54,64
22
81,22,41
14,39,2
23
88,74,49
15,95,57
24
7,73,75
65,58,27
25
10,64,2
76,65,15
26
51,53,69
72,14,29
27
3,30,81
70,38,49
28
78,14,87
24,71,13
29
47,7,13
49,33,42
30
34,53,50
20,48,57
31
30,15,20
45,29,54
32
14,17,57
52,76,65
33
58,51,23
99,21,97
34
75,46,64
96,82,75
35
40,63,36
47,5,72
36
8,81,73
83,65,79
37
58,16,60
30,84,29
38
12,98,44
100,64,13
39
55,5,36
23,49,11
40
34,99,33
58,12,54
41
43,5,34
34,99,14
42
48,24,56
34,37,45
43
88,85,65
95,82,19
44
77,54,95
77,37,94
45
48,33,12
85,87,74
46
15,29,94
60,72,6
47
33,77,65
63,55,18
48
3,78,25
71,25,57
49
32,77,51
42,95,22
