50,2,6,17,141959.0
0
65,47,91,19,23,99
45,37,49,22,98,84
1
55,65,6,59,78,50
94,85,57,66,93,45
2
19,84,1,87,93,60
73,39,71,43,12,18
3
52,66,89,2,67,35
41,61,36,14,16,25
4
80,99,100,84,48,24
73,33,32,13,40,28
5
60,32,80,74,79,77
19,84,8,39,16,74
6
44,7,50,23,84,85
88,68,28,64,35,47
7
92,82,27,26,99,8
61,20,69,48,67,91
8
54,54,81,63,25,21
9,51,90,4,41,39
9
4,89,74,44,4,7
70,15,63,89,95,9
10
65,32,34,82,91,70
42,52,58,10,32,49
11
41,39,52,86,48,18
87,58,62,44,39,8
12
57,67,100,88,78,45
18,52,83,38,61,54
13
8,73,39,85,41,23
74,75,49,10,92,22
14
87,55,12,62,11,9
71,89,26,36,73,52
15
79,18,83,53,77,96
90,82,24,37,53,23
16
4,62,97,92,19,28
20,55,66,59,77,25
17
65,80,82,17,30,35
23,89,27,86,61,28
18
9,22,96,45,11,96
40,24,96,25,51,98
19
25,72,58,57,3,43
41,59,90,94,52,1
20
69,20,82,58,60,65
22,51,60,62,49,36
21
60,22,58,28,63,56
81,89,4,25,54,1
22
59,37,95,85,37,20
20,75,2,37,53,35
23
48,80,98,59,74,60
56,23,14,55,23,88
24
20,64,94,80,78,91
16,94,98,25,100,67
25
99,67,25,96,32,16
8,71,60,100,23,55
26
34,50,58,19,99,10
4,35,74,36,69,44
27
75,35,32,12,9,23
20,19,80,4,54,95
28
90,56,92,79,85,99
28,89,33,10,87,83
29
79,32,60,75,31,47
23,47,11,46,39,97
30
26,23,76,85,58,19
44,30,85,98,94,81
31
49,31,33,80,18,44
54,26,49,93,3,40
32
96,71,11,69,94,23
77,43,93,41,1,64
33
20,91,62,36,1,54
64,69,99,24,48,33
34
93,54,65,75,100,53
95,15,38,57,50,91
35
66,31,34,73,29,61
86,92,59,6,65,87
36
92,28,51,90,36,86
3,18,18,100,15,48
37
9,72,15,58,37,36
20,25,5,76,91,46
38
41,64,42,96,38,5
72,30,4,66,55,24
39
49,79,64,30,25,19
10,81,50,25,63,63
40
76,89,59,19,59,82
97,77,90,61,15,71
41
49,13,28,40,46,59
95,65,83,38,28,89
42
93,21,25,9,31,41
20,53,81,5,84,13
43
53,49,54,20,29,9
71,67,40,38,35,88
44
28,61,26,63,70,70
75,36,93,63,38,100
45
72,66,42,3,13,92
59,93,57,7,94,89
46
59,46,36,13,8,72
10,10,36,9,28,21
47
73,89,5,87,12,70
94,63,66,25,30,85
48
77,68,22,61,59,50
91,21,33,21,72,71
49
14,11,100,11,53,26
30,3,26,70,12,74
