50,2,3,29,124600.0
0
60,62,35
79,56,47
1
55,81,94
53,68,19
2
99,38,97
61,32,77
3
46,78,67
76,84,27
4
57,79,48
12,75,79
5
78,38,83
75,15,37
6
44,76,11
52,63,38
7
12,99,13
31,48,20
8
46,32,24
76,82,45
9
7,4,92
58,5,22
10
42,83,75
87,63,42
11
37,63,10
97,47,94
12
15,7,41
20,69,76
13
80,1,50
95,26,59
14
82,59,86
42,73,29
15
94,82,84
91,93,70
16
69,78,78
91,28,24
17
88,74,79
30,39,56
18
59,74,97
53,41,11
19
35,50,85
21,55,39
20
77,97,82
7,20,87
21
32,61,54
35,77,44
22
6,91,86
24,70,34
23
62,65,66
66,84,9
24
36,87,71
44,67,36
25
43,2,85
71,93,21
26
60,72,16
1,42,36
27
12,96,66
20,68,32
28
62,94,94
50,88,3
29
50,56,97
25,61,86
30
50,74,34
28,72,67
31
18,63,22
63,44,32
32
39,70,33
29,35,59
33
83,53,67
17,81,19
34
95,10,59
58,1,99
35
31,33,42
38,87,5
36
96,26,30
56,27,67
37
8,65,17
96,7,15
38
54,80,85
50,53,85
39
17,35,86
66,85,8
40
87,58,99
45,70,72
41
63,74,47
56,23,26
42
53,37,34
43,92,12
43
35,42,49
68,17,21
44
10,17,30
30,43,27
45
91,24,38
70,42,65
46
65,1,74
7,20,50
47
26,96,1
45,95,96
48
39,9,9
28,2,56
49
60,8,14
85,66,76
