50,10,6,29,655365.0
0
81,6,97,81,3,70
70,47,73,36,43,58
27,21,33,98,81,2
39,58,27,90,25,72
69,76,33,13,16,59
60,10,26,47,99,28
21,84,75,62,72,62
36,87,43,45,91,87
11,23,14,31,81,54
13,62,9,45,24,80
1
47,4,84,96,67,27
53,35,65,78,100,72
12,70,78,32,42,89
60,79,66,17,36,65
26,37,12,93,85,92
34,20,56,12,96,5
44,94,13,1,22,35
89,93,97,88,37,75
89,43,64,58,84,55
42,74,40,78,78,3
2
46,96,87,89,61,26
67,89,22,68,16,76
50,91,67,75,40,53
48,53,68,13,12,12
72,16,51,44,90,37
34,54,36,65,88,96
1,44,46,13,20,72
30,38,7,24,2,92
86,97,14,1,45,37
45,75,97,40,78,75
3
33,28,91,68,36,43
98,78,10,36,31,33
4,57,10,42,73,97
1,35,92,59,23,34
40,91,43,22,100,1
62,82,76,65,2,49
88,83,19,45,15,25
22,30,31,70,90,12
3,37,62,7,28,57
55,90,40,39,56,54
4
10,82,36,28,43,88
65,42,27,35,76,50
49,38,55,87,72,71
100,38,9,48,16,51
62,2,81,97,76,3
54,80,95,78,63,45
9,26,94,23,57,63
66,2,34,89,79,99
22,34,85,12,93,35
74,63,18,66,3,78
5
26,17,31,12,3,43
100,81,49,85,76,6
87,42,32,81,84,99
48,65,18,71,68,55
45,50,86,65,12,34
24,26,83,97,62,48
77,14,5,63,72,42
71,15,11,8,11,58
69,90,99,5,37,8
90,12,29,74,86,51
6
93,100,71,15,5,77
85,44,36,58,56,52
5,90,43,31,90,98
44,2,43,70,55,25
76,2,45,71,79,52
63,38,56,38,1,79
61,70,30,5,81,61
44,71,76,93,51,24
96,93,81,51,77,98
5,24,29,79,73,72
7
42,92,28,11,43,40
88,19,84,88,39,27
94,64,96,88,41,99
10,17,72,58,50,51
2,4,27,67,84,75
11,69,62,79,97,64
93,5,80,42,24,23
44,86,60,27,34,48
44,11,26,98,75,31
99,28,51,42,25,72
8
67,56,48,93,89,18
48,56,79,14,38,75
22,36,90,1,4,5
88,83,40,67,33,11
74,29,34,14,19,9
3,50,67,43,71,84
59,60,74,41,80,58
57,69,3,44,21,69
9,95,27,8,13,24
63,92,53,33,67,67
9
22,79,84,93,84,31
46,30,79,47,48,26
69,29,97,43,73,13
58,52,68,24,26,72
69,56,43,39,7,92
9,70,22,10,24,71
64,65,100,98,41,92
25,86,16,67,69,2
22,17,8,29,27,13
62,92,33,57,21,62
10
43,7,68,21,2,12
35,82,77,61,43,92
32,88,49,19,43,76
44,92,57,45,20,21
88,64,93,6,40,82
88,24,80,75,69,52
19,9,26,38,34,55
59,77,12,63,41,61
61,70,73,49,89,90
42,96,74,17,44,12
11
38,67,86,63,32,34
94,46,52,8,85,64
50,26,62,3,18,62
8,66,15,58,15,80
86,84,35,1,39,70
59,58,21,92,86,65
2,14,45,92,28,37
33,65,26,14,32,18
81,54,93,79,33,27
80,72,47,100,52,74
12
76,22,48,78,43,23
99,85,76,44,75,13
64,57,2,20,64,75
19,57,21,8,81,23
100,31,25,1,55,16
52,2,49,89,47,42
25,43,23,14,50,42
99,58,8,53,66,13
78,16,52,36,53,20
55,54,67,54,68,39
13
32,39,97,69,82,35
54,33,76,49,80,21
