50,5,2,19,299614.0
0
14,54
38,86
29,81
44,49
18,40
1
20,59
40,29
94,28
20,70
59,32
2
73,43
91,75
43,39
83,5
53,53
3
23,26
79,62
15,60
30,51
68,100
4
87,84
91,80
1,2
59,8
34,76
5
31,42
22,87
98,36
79,6
22,22
6
52,4
97,8
54,2
77,49
8,71
7
89,18
37,80
52,77
42,100
65,91
8
44,88
85,90
25,1
15,94
42,100
9
28,16
70,42
1,98
6,32
2,99
10
48,44
32,95
95,55
84,44
24,91
11
2,15
82,99
4,26
55,61
71,55
12
79,53
3,83
54,69
66,74
64,47
13
64,27
90,49
93,26
32,23
88,45
14
90,46
55,20
54,12
70,71
78,93
15
17,71
78,31
86,1
51,33
74,67
16
28,92
33,20
17,19
3,70
44,64
17
98,83
79,66
66,37
41,69
26,21
18
33,28
74,49
69,2
3,91
63,77
19
39,51
90,65
71,18
97,54
47,45
20
40,37
69,19
86,84
64,32
66,93
21
88,60
99,12
1,7
84,64
21,51
22
74,90
49,68
96,72
33,100
74,10
23
76,57
82,36
52,79
19,41
8,34
24
81,81
84,44
27,30
36,6
23,24
25
30,45
38,52
73,17
59,83
11,90
26
45,90
67,12
57,13
32,20
27,40
27
27,66
87,67
13,3
3,7
43,69
28
39,40
22,59
66,82
7,35
54,17
29
92,74
80,65
48,54
17,34
71,2
30
86,87
76,80
89,64
90,43
13,6
31
69,54
52,1
81,10
84,21
7,9
32
56,42
75,11
69,18
39,55
92,5
33
51,76
75,87
45,89
81,97
24,58
34
5,15
51,75
83,18
17,9
6,96
35
26,44
2,42
63,59
32,93
70,26
36
2,5
20,100
100,80
96,7
53,10
37
17,48
86,14
45,27
42,49
62,48
38
62,96
60,93
45,73
4,21
2,14
39
16,83
71,92
69,85
75,77
49,21
40
77,80
85,76
27,89
62,42
58,98
41
30,11
71,87
41,96
33,12
80,87
42
35,80
65,96
3,58
18,52
2,5
43
36,34
50,89
90,93
7,99
84,86
44
58,36
99,25
75,9
75,55
18,22
45
31,40
9,18
50,90
43,58
18,80
46
3,60
46,45
72,56
30,45
59,43
47
64,52
95,64
44,71
23,20
31,75
48
21,54
44,81
36,66
88,71
43,7
49
89,79
96,30
52,63
71,84
21,84
