50,2,3,18,118664.0
0
29,96,40
59,99,20
1
84,71,51
15,92,36
2
29,54,88
85,63,6
3
40,11,6
43,25,1
4
36,75,56
13,27,43
5
72,2,70
29,69,93
6
60,43,22
90,41,10
7
17,40,28
44,86,72
8
80,97,3
72,24,17
9
92,35,86
31,25,85
10
70,87,67
27,89,77
11
29,81,27
18,18,19
12
39,16,99
61,32,68
13
100,73,10
4,23,60
14
24,33,97
40,41,45
15
45,5,2
89,78,18
16
25,30,15
48,60,63
17
43,70,71
51,7,15
18
86,22,9
13,89,58
19
38,72,90
32,75,97
20
7,12,21
30,71,36
21
12,36,30
28,93,83
22
19,82,42
71,89,55
23
2,61,8
62,80,18
24
39,67,8
96,54,73
25
73,1,92
15,24,70
26
49,94,51
49,71,24
27
46,46,69
53,91,46
28
34,63,57
48,89,88
29
63,28,29
28,87,35
30
33,71,17
23,83,90
31
6,39,33
57,86,51
32
5,75,32
19,92,65
33
58,87,86
5,53,42
34
73,49,83
64,31,30
35
76,6,6
12,46,58
36
94,34,63
59,72,7
37
40,3,50
98,67,57
38
78,53,81
49,15,41
39
18,22,9
21,18,28
40
11,81,77
90,8,4
41
64,4,65
76,19,58
42
43,17,4
84,20,56
43
61,66,96
100,30,78
44
44,22,56
10,13,97
45
83,4,81
26,42,14
46
39,78,34
34,51,71
47
48,96,93
6,85,91
48
70,20,97
83,98,35
49
3,100,46
17,56,66
