50,5,6,9,339475.0
0
74,27,75,73,95,24
64,69,87,25,50,82
92,5,100,91,64,75
67,77,6,92,73,63
95,88,69,77,81,24
1
3,64,85,94,74,66
31,90,32,67,10,2
14,97,25,52,17,36
1,65,96,25,11,79
43,88,20,92,91,49
2
34,100,51,62,37,33
42,53,89,25,94,93
23,19,83,95,43,3
47,40,84,49,60,95
67,67,85,37,65,72
3
2,97,48,74,43,34
62,37,24,1,4,17
69,73,95,20,29,39
29,85,58,13,38,23
91,37,25,87,65,85
4
66,8,16,32,93,60
23,85,35,78,21,69
71,38,5,95,74,52
78,99,54,41,63,29
68,88,44,30,81,60
5
41,14,23,20,2,63
18,11,41,74,87,70
82,7,43,50,1,23
24,20,35,64,84,5
30,22,83,89,11,31
6
94,25,60,69,3,8
50,69,40,2,79,88
53,36,19,74,30,72
47,42,47,6,57,81
76,25,23,100,98,1
7
5,89,91,94,68,18
85,17,39,35,88,92
76,16,29,6,81,50
13,1,66,48,41,85
63,8,36,16,75,25
8
53,33,1,97,49,36
13,48,14,16,66,18
24,22,37,15,29,86
92,22,96,94,74,48
8,10,4,17,32,23
9
25,95,21,93,97,16
28,73,74,82,88,18
92,70,41,65,16,37
24,64,30,41,5,23
18,13,92,35,80,11
10
51,12,7,89,98,11
77,75,44,29,88,19
12,1,43,79,62,65
83,39,85,23,85,70
12,38,84,32,82,42
11
16,92,84,80,83,39
89,91,16,80,74,60
78,69,12,63,53,31
3,86,14,77,84,96
97,14,14,45,36,27
12
94,15,56,89,58,7
11,86,38,15,1,39
87,72,67,18,4,53
34,86,45,49,19,83
81,4,81,4,79,71
13
25,81,23,91,64,25
56,99,48,19,83,89
86,73,27,79,59,17
48,82,94,90,17,7
96,82,41,49,45,53
14
89,94,60,80,92,13
98,55,57,10,19,60
79,40,35,91,3,13
30,3,45,74,58,17
42,26,32,84,96,22
15
40,99,81,75,59,6
59,86,26,3,51,72
55,71,66,61,71,56
15,74,24,8,92,87
18,89,19,70,90,45
16
37,6,35,2,19,52
97,12,55,50,67,85
33,41,88,8,13,41
56,96,84,17,22,44
70,34,67,15,80,97
17
3,53,2,38,43,83
96,79,70,24,91,57
71,9,37,61,5,44
85,96,56,39,79,100
60,87,13,62,19,75
18
16,22,52,73,66,13
41,32,29,35,46,29
25,70,39,27,3,79
82,18,54,77,59,65
66,84,26,27,16,7
19
92,23,99,7,65,44
89,20,6,83,47,52
34,44,79,68,2,25
34,33,7,44,69,46
56,46,94,79,47,11
20
75,61,96,33,90,32
100,78,99,45,5,33
38,97,91,86,82,86
39,91,90,73,94,18
97,88,3,76,48,36
21
41,47,35,78,12,24
97,68,27,10,13,58
90,74,37,75,38,35
17,24,66,31,19,80
82,74,43,86,65,59
22
38,20,57,77,53,95
29,1,36,79,42,83
44,3,73,39,57,69
84,87,49,91,37,9
56,26,70,71,22,65
23
86,9,2,93,44,93
