50,2,3,20,121733.0
0
93,86,79
15,9,6
1
51,46,43
78,47,11
2
87,1,47
94,31,8
3
97,34,69
1,15,10
4
14,69,54
39,29,92
5
3,42,99
81,85,97
6
85,74,53
83,16,1
7
21,62,87
37,47,54
8
92,54,81
65,38,53
9
13,17,40
96,87,22
10
8,78,21
7,96,71
11
29,90,20
20,22,37
12
46,51,40
47,38,96
13
41,93,60
70,98,31
14
75,74,74
51,15,88
15
14,7,24
83,47,31
16
59,26,39
93,41,27
17
78,100,59
31,41,22
18
63,49,26
59,53,58
19
19,67,24
85,37,5
20
31,99,84
91,5,97
21
25,47,51
76,3,65
22
46,16,31
20,24,40
23
51,71,35
59,52,25
24
77,34,51
57,59,30
25
64,78,79
92,62,32
26
98,38,56
18,80,84
27
38,28,35
23,68,9
28
10,34,4
85,60,93
29
91,26,93
84,48,66
30
39,13,94
18,38,51
31
93,28,26
62,86,17
32
54,33,2
10,15,99
33
38,58,52
2,78,40
34
20,8,20
48,74,67
35
40,74,30
59,29,92
36
52,48,94
89,29,89
37
2,71,87
58,13,58
38
85,40,48
16,50,86
39
26,57,94
46,67,30
40
5,74,98
75,34,40
41
12,55,77
94,65,47
42
81,90,81
37,42,100
43
21,81,52
100,19,30
44
48,16,81
50,51,4
45
92,89,66
51,59,55
46
95,17,94
98,71,88
47
44,69,30
34,6,59
48
2,27,76
33,23,73
49
82,34,35
5,79,79
