50,2,2,6,123100.0
0
7,46
87,10
1
50,34
8,58
2
66,60
95,92
3
83,8
39,65
4
14,12
27,95
5
84,47
98,97
6
26,89
94,61
7
96,81
86,81
8
32,78
54,47
9
21,62
81,21
10
98,77
41,75
11
96,70
51,57
12
59,61
90,8
13
43,47
39,67
14
76,75
92,99
15
5,61
12,24
16
89,76
78,50
17
78,98
77,13
18
42,38
91,71
19
24,62
2,7
20
85,17
74,32
21
28,100
90,14
22
28,17
51,66
23
74,25
61,34
24
54,3
21,9
25
32,56
98,70
26
69,37
10,47
27
64,62
11,89
28
18,95
78,9
29
68,35
23,90
30
81,83
48,9
31
93,76
46,53
32
97,11
61,56
33
86,47
44,72
34
77,21
20,29
35
89,48
47,17
36
89,70
42,72
37
63,86
4,56
38
25,1
86,20
39
99,19
71,100
40
92,23
78,29
41
31,46
19,70
42
57,68
79,64
43
14,48
93,25
44
45,77
84,53
45
39,63
21,53
46
68,86
40,95
47
64,35
53,36
48
87,47
42,5
49
59,88
20,67
