50,10,6,15,659652.0
0
66,52,56,72,21,3
81,59,73,30,20,12
92,82,62,4,26,20
79,3,99,73,82,32
53,82,21,21,57,72
71,34,56,61,78,98
82,94,39,40,41,85
25,32,59,51,69,55
30,32,39,64,26,87
54,25,15,71,39,11
1
45,11,3,68,76,95
100,93,92,100,52,76
62,5,17,91,2,4
78,24,47,25,33,17
62,60,53,46,83,45
41,55,73,77,17,72
93,92,33,96,45,20
85,42,65,97,77,50
92,57,2,97,1,92
42,14,50,56,83,86
2
85,1,70,55,12,31
3,92,90,55,92,58
48,30,40,61,7,34
74,40,84,32,6,25
42,44,24,49,48,61
36,1,98,4,76,51
99,96,15,91,73,40
82,82,27,61,3,88
14,20,19,48,74,37
22,50,27,77,34,46
3
64,56,43,60,86,38
14,40,19,28,73,39
48,62,76,94,61,75
8,100,77,36,4,46
54,40,26,69,60,95
33,19,60,76,83,67
80,93,69,80,52,49
29,3,52,34,4,20
52,67,67,5,45,94
77,21,83,56,87,68
4
13,20,43,100,88,68
96,92,96,84,82,3
55,78,8,10,44,24
89,58,7,87,76,20
100,95,80,46,30,98
58,24,50,54,74,85
91,42,70,7,90,79
56,68,50,52,63,7
100,91,85,100,18,76
21,58,26,52,23,78
5
2,59,66,67,60,65
31,29,81,19,29,9
82,97,60,25,78,79
96,21,54,28,100,13
35,73,86,75,56,36
38,70,41,57,46,77
49,66,17,82,45,9
93,43,14,39,37,19
13,30,4,73,12,6
17,78,8,7,53,90
6
41,60,79,48,41,38
89,46,35,12,96,35
25,29,42,56,55,96
59,71,64,29,92,68
64,4,35,74,82,35
98,31,11,35,97,31
82,33,44,64,89,53
10,21,7,56,67,89
85,71,30,64,3,47
45,57,52,27,35,61
7
40,38,42,44,75,7
55,99,78,65,9,85
19,67,14,91,23,16
5,89,62,87,57,95
70,24,32,10,84,95
97,61,17,70,80,37
78,87,76,40,80,97
99,95,38,24,24,27
95,53,43,84,70,50
59,97,80,8,10,36
8
87,94,98,25,92,76
65,52,64,52,9,25
64,44,47,59,46,82
92,50,48,68,6,63
77,28,33,63,37,59
26,58,33,83,89,5
53,32,75,73,61,100
64,52,28,1,85,73
12,31,80,5,72,43
70,63,93,37,94,56
9
46,20,86,87,99,3
62,67,40,95,2,29
62,87,74,35,32,47
24,1,73,55,75,64
67,87,4,5,68,95
2,54,78,70,29,4
60,97,51,28,74,91
91,21,42,2,6,35
98,44,35,12,67,20
81,47,87,93,66,29
10
51,82,75,92,38,84
52,83,96,74,70,38
17,63,45,73,92,3
9,30,3,1,2,10
2,4,28,89,30,22
19,26,90,77,97,12
15,80,25,64,85,34
56,78,68,50,67,52
79,93,2,44,47,34
75,93,16,58,39,89
11
35,18,20,50,100,24
89,10,55,84,88,69
43,94,63,55,88,96
51,30,90,6,3,15
44,43,2,87,14,6
35,65,82,15,81,6
94,67,83,91,17,5
28,67,63,90,22,31
6,97,67,23,17,49
49,55,87,28,11,1
12
51,16,4,40,12,6
20,11,79,54,86,72
84,81,88,97,23,63
69,7,58,9,35,32
100,44,5,20,2,42
94,82,88,21,83,63
95,68,41,57,56,18
66,55,76,70,14,75
89,25,5,40,95,9
22,73,29,12,10,21
13
77,79,14,14,78,31
66,49,63,62,88,66
87,79,28,94,56,24
61,100,100,29,22,31
67,69,75,88,31,14
92,99,67,44,87,23
47,68,31,32,95,59
43,4,2,70,98,39
48,67,69,62,13,32
60,18,99,78,12,19
14
4,10,98,81,8,31
75,76,36,11,8,10
61,38,49,13,71,16
85,94,47,72,54,93
12,95,63,67,45,49
89,35,74,57,48,66
7,67,81,14,32,37
15,35,38,41,32,32
45,84,100,90,25,13
48,97,1,25,81,98
15
75,8,5,58,81,41
100,40,95,14,35,16
97,46,59,85,94,2
35,2,82,3,33,79
82,14,74,92,24,97
82,17,83,18,66,62
52,74,16,79,57,99
23,41,72,75,95,12
86,65,41,8,17,7
96,47,44,41,91,99
16
80,58,27,46,99,60
91,22,43,17,44,78
83,1,16,80,28,38
43,8,30,75,37,78
98,20,11,16,36,20
5,55,81,19,83,81
24,47,99,23,73,56
4,93,86,100,53,33
72,44,94,23,86,15
87,50,54,8,46,88
17
29,36,14,42,86,42
59,94,36,68,94,52
47,72,31,17,83,68
98,52,52,14,66,48
9,70,54,99,67,20
5,43,84,46,28,19
13,31,3,36,77,31
47,9,85,79,75,86
26,87,61,19,60,10
11,37,88,35,42,42
18
4,2,48,6,84,99
57,94,71,88,74,55
5,18,25,14,44,7
54,33,11,47,51,58
55,35,60,50,26,93
19,95,17,54,95,19
71,88,87,11,79,69
33,30,52,83,19,67
27,49,19,16,29,63
19,26,47,25,72,44
19
100,48,2,39,92,74
66,86,77,76,74,44
17,12,94,85,74,99
12,46,12,3,69,80
50,83,41,96,71,54
41,87,25,29,28,77
64,44,28,27,47,34
93,19,42,68,32,13
60,80,17,56,70,11
86,3,39,58,88,23
20
100,62,39,24,16,10
78,96,70,59,75,93
48,86,59,68,64,89
96,66,64,6,26,42
40,22,82,15,84,7
92,46,8,57,76,1
76,28,52,81,5,26
66,12,19,72,32,78
86,52,74,87,18,41
77,38,58,3,75,81
21
23,45,84,39,71,82
45,94,85,52,13,38
30,98,21,59,1,9
9,48,27,80,42,37
85,32,64,23,10,18
66,2,67,11,47,62
92,9,91,63,35,49
40,78,90,96,6,41
83,5,1,39,1,89
72,96,21,36,52,2
22
21,8,25,88,23,14
22,25,56,15,95,55
76,25,34,90,71,52
88,37,60,4,18,62
99,30,7,69,66,64
14,74,5,84,42,28
6,32,37,10,24,81
37,61,19,17,23,84
58,78,23,47,14,50
47,66,10,49,46,93
23
85,22,55,27,86,38
92,79,94,90,99,13
3,69,18,8,72,4
57,18,90,79,13,23
46,62,4,31,49,59
82,5,6,17,25,85
41,77,27,85,90,39
11,86,96,77,50,7
11,61,53,88,12,82
98,94,47,22,92,21
24
73,60,21,69,4,57
97,99,11,26,12,17
19,26,64,32,21,72
58,55,23,50,76,13
73,68,42,49,96,24
20,37,23,37,12,59
49,70,34,93,2,47
68,94,21,55,66,32
23,4,32,60,69,50
22,28,94,65,50,58
25
36,1,49,64,17,48
12,98,83,82,65,3
