50,10,3,17,614404.0
0
21,84,43
62,97,36
99,54,21
98,2,28
23,17,95
2,92,71
89,14,39
45,89,98
75,78,97
96,86,32
1
34,72,51
92,27,56
5,16,1
29,90,24
73,44,34
57,95,17
72,58,67
34,76,93
15,46,84
100,41,98
2
1,52,61
56,10,10
76,95,47
32,87,12
67,3,24
49,67,34
17,58,91
45,9,43
78,85,34
30,11,83
3
9,67,69
58,85,64
21,47,47
77,45,97
55,26,30
84,28,45
98,55,83
92,79,54
60,50,78
60,70,21
4
31,88,90
7,100,44
16,1,68
37,39,30
26,90,32
62,87,68
75,72,1
100,15,99
84,49,69
90,85,74
5
86,67,97
26,57,74
4,34,91
88,34,10
75,13,78
95,69,92
29,42,98
15,45,37
62,21,77
79,69,34
6
91,14,51
69,6,6
87,63,73
69,4,23
7,54,14
55,45,58
20,45,62
57,31,90
77,42,45
17,28,11
7
26,15,8
5,10,27
30,2,45
46,49,29
6,17,27
10,30,77
22,15,74
43,7,49
60,39,66
53,28,52
8
65,48,24
31,98,52
77,81,7
68,99,58
13,63,48
65,48,93
75,85,40
27,67,85
42,84,17
99,53,83
9
94,86,12
79,8,35
87,61,77
79,13,86
26,29,16
80,91,19
83,30,79
88,60,35
55,13,91
55,99,31
10
83,48,53
76,75,23
92,83,16
84,16,35
87,14,96
79,80,72
85,27,83
29,100,27
50,65,11
43,72,24
11
53,64,62
33,83,83
71,66,91
43,81,54
53,38,6
99,49,42
27,64,80
41,34,95
79,66,2
10,49,44
12
55,26,85
20,37,70
65,69,17
65,24,14
77,93,37
87,23,78
11,9,75
51,46,83
57,100,55
98,35,2
13
100,14,64
54,1,100
89,14,73
59,44,36
8,66,67
60,7,98
36,75,84
87,100,6
33,95,22
7,14,23
14
38,21,23
21,58,95
36,6,56
26,23,95
81,38,76
17,42,5
40,18,48
21,45,34
32,39,81
65,45,78
15
52,6,8
53,76,94
40,24,29
85,88,62
70,93,53
39,83,74
71,62,87
95,90,40
80,81,59
12,9,85
16
97,87,60
28,30,65
15,17,80
47,38,42
81,45,93
59,34,88
31,37,66
26,80,61
63,52,47
75,10,5
17
72,87,50
23,20,24
75,71,49
9,61,77
12,71,62
16,56,5
39,62,36
62,83,31
59,57,64
10,59,28
18
84,7,97
46,46,67
64,62,86
29,71,53
12,82,32
37,96,39
46,46,1
89,2,100
12,23,80
26,49,45
19
49,63,1
18,58,65
66,60,1
94,34,93
30,75,89
52,30,79
16,43,70
100,40,10
64,82,83
78,76,83
20
23,53,25
4,9,44
56,43,47
73,65,92
74,59,54
51,46,26
92,35,78
13,28,57
99,44,99
83,21,61
21
98,75,77
51,23,63
64,8,20
90,22,79
34,13,52
42,33,68
17,55,73
35,16,71
65,73,27
15,89,85
22
89,86,13
84,81,79
65,45,33
70,89,81
84,91,12
69,77,46
46,28,96
36,97,35
22,82,4
19,75,13
23
57,4,34
38,93,67
51,41,27
30,1,68
63,9,77
17,64,57
15,3,8
38,15,58
85,85,6
69,61,30
24
98,13,20
27,22,23
82,46,4
20,93,79
34,69,9
67,39,100
63,38,85
100,33,96
20,100,74
58,66,10
25
66,19,25
60,79,100
49,74,53
92,58,49
12,53,11
80,61,81
69,7,28
29,87,52
41,92,39
35,69,92
26
70,56,40
76,67,30
70,90,100
16,94,6
7,88,98
90,52,97
3,81,49
6,90,40
62,46,42
99,16,32
27
56,44,62
68,42,22
32,66,90
80,69,30
26,48,96
11,29,23
86,36,71
24,6,43
8,88,32
51,73,59
28
75,59,85
71,34,9
89,75,36
10,20,50
69,81,38
37,51,52
19,17,10
58,73,69
82,9,82
7,47,70
29
48,57,92
79,63,20
44,39,67
1,44,36
11,78,2
57,78,10
17,89,41
44,42,68
8,92,23
51,41,34
30
26,12,7
63,70,76
72,40,96
63,21,37
81,24,2
61,37,33
21,9,26
20,79,36
93,28,41
18,67,42
31
79,32,21
20,54,3
25,38,86
66,79,61
49,29,36
77,74,59
6,75,83
29,91,54
95,46,21
68,9,56
32
49,87,83
40,35,34
29,22,10
64,25,95
34,42,9
30,25,83
57,42,60
94,98,94
73,60,20
37,3,13
33
75,33,83
61,48,70
46,15,1
94,11,49
100,14,95
97,86,33
35,37,9
88,30,35
81,28,100
82,22,33
34
18,99,86
66,75,23
94,73,19
62,83,76
55,89,9
3,2,35
46,10,23
100,75,96
34,1,67
44,91,47
35
87,28,89
16,8,64
54,27,29
59,17,84
37,6,34
68,72,42
10,98,33
12,75,62
21,87,52
74,73,96
36
54,29,5
54,48,34
9,32,22
34,61,55
65,89,20
78,10,4
96,34,100
1,38,21
89,85,29
37,65,79
37
78,33,31
1,43,64
3,55,88
76,78,52
43,52,13
13,97,67
26,47,12
10,5,3
92,49,92
5,89,7
38
7,65,57
68,83,83
70,68,32
27,32,93
30,22,60
15,92,11
18,30,38
83,57,66
20,39,7
71,29,38
39
4,19,38
51,71,78
43,13,10
87,9,42
41,77,83
6,61,35
14,74,4
44,24,19
16,88,56
88,24,52
40
7,32,52
73,3,33
11,44,8
65,80,94
36,78,15
78,12,26
30,31,25
22,5,85
91,8,75
96,66,50
41
59,93,40
2,19,17
84,88,33
93,3,95
42,97,59
92,95,29
35,72,3
57,37,39
17,38,18
40,59,35
42
38,49,92
60,83,22
68,90,15
37,61,45
23,88,28
6,32,79
18,21,64
20,42,66
70,77,34
34,14,77
43
75,30,14
13,66,18
25,43,58
4,92,21
95,33,75
21,14,55
93,99,3
16,27,56
52,63,86
24,27,20
44
17,97,97
9,17,63
71,14,5
53,12,60
9,60,54
44,67,24
69,77,47
67,8,46
76,55,9
69,77,66
45
27,100,23
73,16,72
64,21,24
40,70,11
95,13,16
29,28,46
5,25,91
8,61,96
49,57,24
42,41,12
46
94,36,65
87,46,2
43,41,35
35,30,8
53,97,20
63,22,90
19,86,54
82,52,92
67,42,70
48,44,91
47
83,10,57
63,16,31
38,6,21
96,62,35
13,88,82
46,11,58
9,35,13
28,62,63
47,54,31
89,31,44
48
42,17,92
63,20,51
46,58,91
48,49,60
98,68,84
13,9,89
96,86,93
93,5,3
44,84,27
93,10,78
49
92,41,24
18,11,100
2,65,89
21,89,35
1,100,40
90,61,59
19,70,61
30,83,13
86,59,78
68,8,14
