50,2,2,10,117242.0
0
86,75
56,51
1
74,48
11,83
2
84,56
65,51
3
58,49
83,51
4
62,52
27,100
5
13,59
57,31
6
33,69
43,75
7
45,35
16,31
8
58,20
81,15
9
76,96
37,58
10
90,84
69,62
11
89,19
32,8
12
69,29
60,66
13
90,15
36,52
14
90,60
52,21
15
81,100
1,60
16
50,42
37,98
17
38,99
32,37
18
70,7
21,33
19
99,83
89,84
20
77,92
74,82
21
68,85
69,24
22
41,69
78,8
23
67,94
91,18
24
17,74
42,29
25
74,44
89,49
26
88,65
64,63
27
66,12
74,3
28
50,72
70,59
29
70,55
16,32
30
32,96
48,22
31
45,24
53,15
32
46,59
43,8
33
89,38
67,83
34
26,17
37,95
35
37,39
94,41
36
35,56
29,12
37
34,14
74,84
38
40,53
11,37
39
22,65
38,64
40
81,55
80,5
41
37,9
71,10
42
20,59
32,60
43
64,1
44,4
44
90,95
7,82
45
5,7
51,20
46
21,38
11,94
47
92,100
83,54
48
85,38
19,73
49
6,62
62,64
