50,2,6,12,139514.0
0
81,38,89,24,69,13
95,47,69,25,38,6
1
19,39,76,6,100,97
59,98,7,58,72,27
2
21,50,17,20,4,81
50,34,9,5,17,94
3
74,65,80,88,68,35
41,73,33,38,87,87
4
11,96,65,69,93,1
81,94,87,65,33,22
5
52,94,62,74,29,84
24,47,24,55,50,23
6
6,21,2,41,15,41
44,62,86,43,60,60
7
87,28,50,41,87,68
15,84,100,61,23,93
8
14,68,75,67,97,64
74,5,42,81,58,13
9
12,44,21,30,77,72
56,96,8,68,84,46
10
21,95,8,34,92,54
33,16,59,5,25,53
11
25,98,75,45,45,69
80,69,5,90,19,80
12
70,80,86,73,1,18
53,61,19,14,35,78
13
72,45,57,31,53,51
61,49,63,35,63,90
14
25,91,71,49,13,20
78,43,87,20,46,56
15
27,20,2,36,31,29
36,67,84,81,60,60
16
82,29,54,62,9,93
48,46,99,16,41,81
17
7,29,47,3,6,85
14,92,28,8,74,100
18
91,54,85,79,31,4
24,45,37,15,30,55
19
69,58,86,12,80,73
48,90,89,64,81,45
20
70,7,7,11,38,60
96,24,47,9,2,12
21
65,34,39,19,63,47
18,48,3,38,98,19
22
63,89,41,24,4,71
93,55,35,23,86,25
23
42,96,62,73,5,84
30,99,30,89,71,29
24
81,45,99,31,46,63
22,82,1,22,59,9
25
44,98,53,65,32,61
24,4,20,25,31,2
26
59,85,12,59,48,7
12,7,50,88,50,86
27
85,99,77,40,68,29
62,97,94,79,25,90
28
53,62,15,26,48,36
70,24,17,23,92,59
29
7,43,68,47,42,76
45,8,72,83,100,96
30
93,41,75,10,62,41
15,1,15,86,75,68
31
76,43,99,43,100,74
53,1,53,56,89,56
32
87,68,82,16,45,22
21,32,88,29,40,87
33
21,20,65,19,82,50
89,66,68,54,11,7
34
86,83,47,75,58,42
81,44,91,1,58,68
35
43,88,77,19,89,99
9,14,31,70,3,76
36
47,16,56,33,50,3
78,64,94,33,36,90
37
95,68,11,16,2,26
63,52,13,6,89,21
38
24,46,71,100,37,44
75,2,62,51,73,72
39
70,44,20,87,14,28
13,35,61,25,62,46
40
44,51,42,11,98,5
61,99,87,37,76,56
41
50,48,93,81,43,71
12,49,60,22,67,4
42
48,98,55,77,19,41
73,99,56,88,16,97
43
68,23,83,97,1,30
96,44,64,34,4,53
44
31,53,58,29,28,51
41,68,3,37,37,14
45
25,54,72,22,79,68
91,46,16,49,8,29
46
35,100,98,94,81,4
14,68,99,72,10,94
47
26,3,89,54,26,69
15,22,31,83,47,58
48
4,27,38,17,93,59
33,98,93,48,89,100
49
62,56,49,25,87,91
28,23,56,48,19,33
