50,5,3,3,317896.0
0
52,56,44
96,11,63
63,26,10
27,11,79
99,59,38
1
73,32,15
31,42,18
92,96,63
87,55,24
45,44,79
2
32,63,55
85,48,9
12,67,17
42,56,97
55,81,100
3
44,15,50
28,77,15
59,22,61
13,99,43
33,69,89
4
25,53,23
69,12,95
25,37,16
30,43,4
25,26,37
5
52,2,92
61,40,76
54,82,65
57,42,58
39,83,96
6
38,55,90
41,39,91
33,69,19
15,66,63
28,79,72
7
85,23,14
98,17,43
42,66,70
63,61,36
6,100,45
8
8,28,99
9,44,9
27,40,98
86,49,48
7,70,91
9
85,54,42
89,54,80
73,55,89
96,29,70
63,35,38
10
62,63,11
30,40,12
22,44,96
31,83,67
90,100,82
11
32,34,12
4,55,48
100,59,18
79,94,93
80,58,54
12
49,47,54
98,21,92
99,6,54
64,81,7
31,78,30
13
28,49,57
88,63,59
33,40,13
5,95,88
72,33,26
14
75,61,16
96,99,98
15,67,24
91,8,2
28,86,36
15
5,80,95
32,43,95
97,66,24
62,95,88
15,63,26
16
88,94,18
7,28,11
86,2,56
51,51,37
56,90,47
17
13,65,35
61,66,66
64,92,83
80,60,68
71,66,39
18
45,65,81
91,93,63
80,94,46
60,90,75
62,11,13
19
38,77,12
59,78,38
54,9,83
79,7,49
76,91,23
20
29,82,92
74,46,13
3,69,84
93,100,95
27,18,98
21
64,86,67
51,51,67
55,70,85
78,74,68
39,19,3
22
3,30,24
50,43,8
83,30,7
41,18,34
13,13,35
23
97,22,6
94,57,53
48,13,29
28,44,23
73,37,77
24
48,61,56
7,32,92
81,97,73
54,89,10
4,70,35
25
81,88,73
22,97,92
76,62,7
39,99,41
27,67,55
26
70,57,51
9,19,89
97,73,58
53,63,49
20,15,82
27
26,43,39
81,42,52
97,9,36
93,30,16
45,95,26
28
86,66,81
25,88,39
72,83,74
76,92,47
32,9,23
29
7,5,67
99,43,74
6,40,7
100,4,23
36,14,87
30
58,5,28
52,92,33
24,32,63
93,32,28
10,27,39
31
82,20,40
9,38,81
57,16,66
74,62,51
21,10,98
32
62,61,78
85,94,94
38,94,19
83,79,23
13,5,14
33
64,18,64
35,70,99
18,11,91
44,12,62
99,44,3
34
94,63,88
73,54,31
11,29,19
36,88,8
85,94,36
35
76,50,11
80,54,90
83,82,41
12,79,51
51,22,62
36
12,36,45
62,7,55
41,89,69
89,56,100
65,56,21
37
99,28,57
66,48,90
97,58,60
13,87,60
16,23,9
38
74,76,74
25,89,84
78,12,64
49,93,96
62,1,86
39
97,63,82
2,1,17
22,83,57
74,55,100
21,95,36
40
40,44,24
57,65,38
26,1,90
2,29,78
70,64,65
41
82,97,6
54,37,55
44,73,40
95,77,12
85,98,70
42
54,70,83
94,39,77
84,66,63
90,35,78
91,25,90
43
23,1,27
93,75,19
22,49,71
52,65,61
4,83,88
44
27,61,47
48,95,63
69,48,37
42,62,91
89,50,42
45
28,1,75
19,34,96
54,37,27
3,65,15
29,17,20
46
23,45,59
48,3,34
10,18,21
54,51,40
97,31,89
47
48,94,98
1,74,36
41,48,95
83,83,57
30,13,37
48
99,73,20
85,55,55
23,19,85
33,63,57
55,1,26
49
72,20,88
65,8,62
9,8,7
19,33,41
68,99,92
