50,10,2,4,623147.0
0
58,4
88,23
38,80
9,10
97,54
74,78
29,39
93,59
83,72
99,58
1
60,54
19,78
61,35
96,50
57,78
27,1
89,60
19,16
99,95
63,71
2
23,10
83,75
90,87
18,62
78,4
92,8
52,95
66,84
33,51
38,23
3
69,64
32,39
47,85
57,50
25,87
47,66
94,59
25,13
12,11
28,47
4
37,94
79,24
41,72
49,61
36,41
53,38
40,29
16,27
21,69
15,96
5
48,50
10,26
54,65
24,29
31,85
93,19
80,91
5,91
38,56
1,67
6
38,50
88,86
57,39
5,61
18,37
100,68
6,98
92,14
66,62
80,80
7
78,62
14,63
78,3
70,33
72,11
41,90
21,63
58,90
14,10
46,95
8
21,64
42,90
2,60
82,94
27,97
55,11
31,24
5,39
8,51
32,100
9
21,22
25,50
23,83
65,13
83,92
95,75
59,73
80,11
14,11
28,4
10
61,30
54,50
12,97
100,77
91,52
59,15
75,57
76,56
77,57
68,9
11
49,23
52,49
63,13
97,35
9,56
70,23
53,85
89,47
75,64
6,7
12
57,28
21,15
18,58
10,86
93,18
11,46
16,99
80,57
84,3
78,52
13
97,20
59,29
14,55
61,27
33,73
80,20
71,34
19,56
63,67
54,95
14
12,58
65,36
2,42
39,70
45,84
15,17
3,53
14,17
95,49
66,61
15
32,61
2,14
35,35
80,87
65,59
62,13
90,89
47,68
83,78
96,17
16
98,64
72,13
94,19
88,46
77,65
30,28
92,73
88,73
10,76
63,93
17
86,75
28,54
65,54
35,21
16,41
9,11
94,18
91,51
9,1
76,94
18
9,93
18,68
92,20
62,63
41,49
85,45
25,78
73,72
90,28
63,55
19
92,81
81,60
30,21
54,97
40,21
56,85
54,99
58,57
28,4
12,34
20
18,26
44,85
18,63
87,79
87,35
31,37
5,59
10,90
95,96
52,19
21
99,93
63,52
56,34
62,68
92,90
40,67
56,4
83,41
50,33
16,30
22
11,91
3,52
52,51
100,6
93,20
79,90
64,19
79,39
43,16
26,94
23
46,53
1,77
76,7
10,85
34,67
2,52
71,10
8,55
81,44
76,96
24
47,88
1,27
83,52
28,88
19,56
22,30
61,42
3,43
95,81
38,27
25
20,24
93,54
2,21
62,72
36,50
90,24
37,8
49,89
67,27
58,43
26
77,96
34,92
46,68
62,90
7,19
28,97
3,61
82,9
6,96
43,49
27
40,6
95,3
53,58
40,14
48,68
50,64
79,41
87,17
37,93
3,82
28
69,64
90,35
13,41
97,84
83,48
3,59
43,63
54,34
40,74
49,81
29
32,100
74,24
13,39
72,16
73,51
40,22
36,92
8,37
99,26
52,47
30
38,96
42,11
76,10
92,55
7,7
82,23
91,18
20,55
88,43
92,55
31
64,77
80,21
54,49
18,39
30,36
92,94
96,13
60,70
85,9
39,67
32
87,95
6,69
79,91
50,47
94,84
72,49
14,39
53,79
20,85
15,89
33
10,75
29,88
49,69
60,97
47,62
36,12
22,23
92,66
61,55
63,2
34
87,33
35,40
61,10
69,50
73,38
85,9
30,78
7,33
5,70
7,65
35
53,18
92,94
67,98
92,30
41,94
90,42
82,62
13,37
24,60
5,76
36
28,11
77,11
94,24
91,9
20,43
84,75
43,30
43,28
81,18
93,37
37
16,22
55,54
52,90
23,85
6,55
72,42
51,53
98,98
6,97
79,1
38
91,20
66,71
43,39
9,9
10,92
16,82
17,4
12,46
5,20
49,12
39
43,48
33,93
20,60
89,58
86,12
83,35
9,7
40,46
18,67
69,61
40
53,38
94,56
65,66
3,80
4,91
88,33
80,89
42,20
49,4
43,91
41
14,95
95,65
48,38
94,95
50,36
13,26
63,19
99,72
14,14
17,22
42
27,10
39,34
72,69
52,30
54,55
65,5
23,78
41,48
35,70
44,97
43
73,91
96,99
82,77
58,43
24,53
45,98
63,5
8,45
53,18
68,90
44
38,37
25,19
80,83
5,91
70,12
91,12
55,6
92,77
53,23
79,88
45
32,73
93,42
94,96
82,56
12,25
49,12
42,14
2,99
1,27
64,34
46
81,82
74,88
19,16
20,2
80,54
79,66
100,50
5,7
89,92
64,60
47
88,42
58,12
47,47
43,50
18,89
25,74
88,37
64,54
40,53
91,79
48
9,95
37,44
59,66
48,80
90,85
94,1
75,44
16,78
93,71
4,76
49
41,77
80,99
8,46
49,3
28,17
50,52
98,18
94,89
44,94
13,8
