50,10,2,25,574264.0
0
100,94
15,85
23,58
61,33
75,32
29,10
43,51
6,91
83,79
3,64
1
5,41
74,24
18,44
100,51
41,77
49,64
92,98
47,72
31,54
66,38
2
95,100
83,2
26,89
75,73
68,33
77,91
20,85
4,58
10,98
58,69
3
100,5
95,48
33,64
12,79
16,58
84,56
10,54
46,18
57,14
74,42
4
9,82
91,66
34,94
13,98
30,51
80,9
31,27
92,65
8,86
98,28
5
58,41
19,34
81,64
77,72
30,91
23,32
45,10
64,43
19,3
16,62
6
66,19
56,33
57,35
23,78
47,17
3,43
4,3
31,92
25,73
18,52
7
68,78
60,67
66,24
78,33
7,43
18,64
20,91
48,17
76,58
52,54
8
55,80
77,31
48,23
55,39
75,25
2,39
28,14
64,80
15,45
32,76
9
11,34
92,56
35,42
45,18
4,82
72,71
50,48
59,79
10,42
1,3
10
55,52
32,62
98,61
57,68
33,1
41,80
66,63
43,32
61,41
80,52
11
65,57
62,92
83,5
61,4
47,10
84,99
41,80
59,81
58,16
29,49
12
29,36
3,32
46,96
55,58
64,91
4,40
85,72
32,98
26,91
59,34
13
82,29
1,54
21,73
55,94
75,28
15,24
17,3
32,27
1,68
95,21
14
66,61
13,25
51,80
57,79
22,93
9,50
29,65
20,8
77,81
13,32
15
58,6
45,5
2,5
71,30
95,85
26,76
10,68
57,74
7,8
45,100
16
28,31
91,66
9,4
31,12
34,99
28,19
35,70
98,62
58,69
58,49
17
90,70
51,14
73,47
98,12
50,76
94,63
61,90
48,83
44,93
89,27
18
26,13
14,6
80,14
13,76
26,32
38,66
27,85
8,18
19,24
3,16
19
96,69
88,28
93,28
46,20
4,14
41,22
55,68
56,49
8,2
65,87
20
84,35
45,89
85,64
29,83
24,52
55,81
94,31
59,94
56,85
58,33
21
47,85
87,94
56,46
35,42
4,5
5,82
65,93
78,87
91,88
50,49
22
62,81
57,20
30,5
32,95
4,26
59,79
89,31
5,19
6,16
74,52
23
62,1
75,1
31,67
59,80
53,83
63,18
100,68
92,56
75,37
17,55
24
17,15
87,16
61,29
96,96
29,84
13,80
50,35
54,10
28,87
19,7
25
14,85
9,2
66,41
99,24
53,57
96,53
5,37
10,79
99,38
28,92
26
64,15
71,25
60,35
5,80
72,82
66,28
35,2
16,36
29,98
1,32
27
88,40
91,50
67,4
45,65
8,1
44,39
51,51
34,12
23,21
60,1
28
21,64
63,46
53,91
15,52
84,19
69,18
88,14
47,2
42,47
68,41
29
98,63
69,5
22,92
67,74
18,54
1,93
15,24
43,64
36,92
21,95
30
74,3
93,10
75,13
35,18
18,10
52,44
60,56
32,19
82,37
15,71
31
10,54
42,21
40,39
100,22
45,1
38,71
43,35
85,71
70,58
52,49
32
17,35
66,36
99,34
43,47
24,52
24,29
6,81
62,69
39,61
27,71
33
28,63
96,92
96,97
62,53
88,94
60,80
97,12
56,37
99,99
90,30
34
56,39
38,4
69,40
20,69
1,64
33,21
2,98
65,12
81,57
72,18
35
72,20
21,7
13,77
65,73
24,74
84,77
62,67
64,19
12,32
19,49
36
97,74
88,78
66,69
11,11
12,29
14,75
77,14
56,15
76,17
79,86
37
37,12
31,92
16,99
17,22
5,7
34,35
42,3
38,78
17,33
5,42
38
6,5
72,39
29,2
20,76
32,3
64,53
64,87
73,38
58,59
21,26
39
90,23
36,30
12,78
52,15
21,24
57,23
78,84
6,91
47,5
36,4
40
46,21
89,73
70,23
46,79
44,74
16,6
16,93
95,36
3,96
35,17
41
45,28
45,65
40,1
37,63
96,21
39,82
48,26
43,76
55,31
59,19
42
39,53
96,89
5,57
93,97
16,62
2,5
47,64
69,93
39,50
63,66
43
5,97
95,41
8,16
4,1
16,24
68,82
59,67
67,80
68,38
7,47
44
42,78
87,16
24,33
33,33
64,47
62,33
63,65
15,98
6,31
91,77
45
17,86
39,56
81,65
15,47
17,40
57,79
35,12
15,39
21,43
70,38
46
49,60
36,40
37,62
2,45
61,39
2,13
81,80
36,57
94,72
38,14
47
20,55
2,40
38,40
65,62
63,61
23,19
90,87
5,98
98,84
77,90
48
23,40
42,47
92,93
57,62
65,51
29,26
70,75
86,3
91,46
42,87
49
96,77
100,83
71,58
27,10
61,34
42,63
37,57
35,51
36,98
66,61
