10,10,2,22,28314.0
0
94,25
63,97
43,62
66,22
65,56
65,12
35,54
83,14
44,47
14,33
1
47,14
37,61
79,35
3,60
84,88
48,76
73,82
97,37
61,24
55,77
2
56,41
61,77
5,29
86,27
71,1
76,24
17,63
75,46
30,9
19,70
3
2,90
63,68
96,85
12,11
23,14
66,19
54,4
23,61
64,2
46,44
4
38,64
26,5
100,56
94,19
66,15
73,47
3,63
19,34
94,97
20,68
5
23,82
79,44
65,95
79,62
73,79
92,47
68,94
46,96
17,74
59,26
6
96,49
93,29
66,48
25,48
78,36
84,46
1,34
59,46
34,30
45,21
7
83,88
93,33
14,79
85,62
44,17
84,31
46,10
10,47
71,60
99,47
8
85,10
92,83
53,94
58,78
83,64
65,12
12,37
96,76
6,16
76,100
9
1,73
67,40
24,62
11,82
100,20
17,69
47,58
42,23
47,28
23,99
