10,5,6,17,17274.0
0
26,24,32,28,64,40
37,39,55,95,17,17
100,97,60,100,38,9
19,97,54,32,68,76
88,14,32,42,88,37
1
31,77,90,22,4,22
39,29,99,2,55,3
43,34,1,21,1,84
24,58,76,76,74,69
7,50,7,77,26,90
2
37,82,2,20,45,47
63,35,68,31,88,8
56,29,56,94,11,73
86,60,20,8,3,60
34,3,45,69,97,64
3
78,43,66,73,49,23
47,67,51,90,61,55
49,74,96,49,44,69
72,24,21,76,43,71
1,80,77,9,44,46
4
44,96,70,42,98,18
48,68,40,74,36,84
31,76,78,48,1,93
80,81,86,74,74,46
41,70,15,44,93,20
5
15,34,30,17,46,82
100,70,21,37,54,62
56,14,51,44,3,96
46,12,82,79,1,93
51,82,30,12,36,18
6
1,43,21,85,60,60
31,95,31,79,35,30
41,95,18,28,21,48
86,57,51,58,57,19
36,77,59,21,54,38
7
73,37,43,81,29,92
19,60,30,69,46,13
25,61,25,15,16,2
63,58,10,43,65,2
77,54,37,41,40,29
8
92,88,52,48,76,77
42,88,11,84,68,90
57,18,55,69,59,65
40,15,54,53,56,90
95,90,44,4,15,55
9
44,43,92,93,30,77
2,58,3,49,55,100
90,58,50,74,9,11
60,97,50,28,15,73
65,49,3,44,68,80
