10,10,2,16,27711.0
0
53,79
67,72
25,41
37,80
7,31
33,30
42,67
76,28
25,84
1,67
1
31,40
100,48
82,60
27,89
6,43
38,85
66,100
79,68
18,35
94,33
2
15,91
53,76
46,66
45,14
99,94
64,95
33,74
69,44
64,18
8,67
3
44,29
86,98
22,40
49,90
35,24
9,49
34,61
59,45
86,37
63,86
4
55,16
51,10
14,88
75,52
89,22
78,43
82,98
87,98
65,32
18,22
5
20,89
88,39
4,59
70,21
51,8
54,64
95,62
94,75
17,90
80,66
6
22,80
86,63
44,100
59,33
9,21
95,3
65,14
11,51
53,49
63,38
7
70,63
76,87
76,25
71,24
58,10
57,59
17,16
86,52
9,25
23,32
8
37,76
39,40
80,99
39,77
63,75
92,14
62,35
8,84
49,65
83,88
9
81,32
33,47
81,42
41,17
22,40
29,13
72,47
59,22
54,11
33,7
