10,10,2,2,28592.0
0
57,7
17,4
61,87
7,14
50,7
12,55
51,23
91,77
76,81
89,90
1
58,79
46,40
43,26
92,98
86,69
11,97
98,60
73,17
12,90
60,13
2
59,40
88,83
91,99
60,61
30,29
19,79
34,47
51,24
90,86
43,42
3
59,63
4,9
61,15
45,62
60,22
37,99
45,78
74,17
66,14
52,92
4
14,42
72,84
10,39
69,60
52,76
53,31
80,32
71,21
62,50
9,44
5
27,89
76,56
56,73
44,70
89,31
23,85
86,10
95,92
74,63
15,76
6
77,60
42,72
13,57
23,40
52,9
77,14
88,77
99,49
42,64
83,85
7
8,12
28,18
75,97
82,1
97,19
85,20
58,69
38,50
79,74
58,26
8
27,88
41,39
73,87
39,56
92,45
12,75
2,79
66,52
17,38
8,48
9
71,7
1,91
72,46
15,37
4,31
56,90
76,51
81,41
92,49
52,49
