10,10,2,20,28188.0
0
48,6
76,99
71,71
60,2
94,59
91,26
33,56
58,11
100,78
72,89
1
91,14
9,31
97,70
35,97
1,61
52,55
15,43
56,69
66,33
78,87
2
22,73
26,14
11,75
81,83
21,93
27,77
61,27
93,3
55,45
57,13
3
99,4
37,41
51,87
72,62
78,66
17,23
25,62
66,99
39,45
16,49
4
2,57
85,16
64,24
50,49
40,26
98,35
7,23
52,68
73,72
27,41
5
32,52
99,43
12,57
74,8
65,19
27,86
82,35
38,19
25,92
8,74
6
1,88
10,36
43,94
72,13
60,86
93,54
69,49
71,39
12,42
51,59
7
79,75
47,6
33,75
44,50
23,85
79,51
30,94
60,89
81,31
94,97
8
32,32
69,41
98,34
60,74
66,6
63,100
59,40
18,23
29,12
64,81
9
31,75
97,52
55,48
68,98
93,67
8,22
57,81
20,63
84,83
60,89
