10,10,3,19,27778.0
0
33,7,13
6,14,89
9,89,15
77,26,19
33,90,89
1,81,60
61,33,91
13,13,82
21,85,89
33,7,71
1
15,72,97
90,77,11
17,44,28
94,69,93
82,32,1
15,41,44
16,1,81
75,68,73
46,92,82
4,25,92
2
34,78,36
77,38,42
50,55,17
47,6,20
47,61,9
98,63,26
83,86,71
14,33,68
25,82,54
21,26,8
3
77,65,17
69,79,90
81,92,30
91,18,5
83,61,91
56,1,33
21,63,79
100,57,66
25,51,66
43,81,71
4
32,67,37
22,81,44
22,79,84
16,80,68
49,41,85
27,22,14
45,56,73
20,98,47
13,31,17
72,1,8
5
36,90,3
37,52,8
73,90,86
16,41,29
62,97,13
11,49,10
98,71,96
75,100,85
40,93,65
70,3,51
6
81,42,62
58,75,40
9,13,90
19,24,38
63,19,55
32,13,78
12,33,15
69,18,49
100,6,93
87,8,92
7
49,25,52
58,72,88
86,19,13
32,83,98
48,42,17
87,63,20
36,10,73
60,1,11
58,62,3
100,80,92
8
41,55,84
51,8,44
32,79,83
4,46,70
45,53,34
53,61,77
86,30,25
96,24,14
52,37,23
81,28,33
9
94,90,36
68,82,45
91,98,34
26,56,86
90,76,7
24,77,33
48,75,68
31,3,10
21,3,94
42,1,39
