10,10,2,15,27951.0
0
54,28
32,61
4,87
20,13
94,68
100,31
65,74
99,71
64,80
4,71
1
6,79
28,87
100,21
34,5
96,65
49,75
71,42
56,73
46,42
85,7
2
1,33
5,90
54,41
4,29
64,60
12,25
78,24
98,13
88,92
63,45
3
49,4
74,95
92,97
53,100
33,92
51,87
72,81
87,36
58,31
10,4
4
69,28
71,35
34,70
17,40
49,17
78,27
47,98
46,40
81,91
95,86
5
31,26
9,91
58,5
4,60
45,15
76,16
90,56
80,19
60,6
74,66
6
25,74
39,64
74,74
25,59
12,9
86,11
23,35
78,75
8,44
16,35
7
10,30
8,96
83,48
90,65
67,99
42,80
98,31
49,30
9,46
36,14
8
94,62
26,90
23,24
58,74
77,44
65,11
59,67
85,55
61,53
29,31
9
28,73
96,84
86,25
11,98
81,73
43,34
75,46
10,89
33,85
3,82
